Date_Time                    ,Test_Time(s),Step_Time(s),Cycle_Index,Step_Index,TC_Counter1,TC_Counter2,TC_Counter3,TC_Counter4,Current(A),Voltage(V),Power(W),Charge_Capacity(Ah),Discharge_Capacity(Ah),Mean_Voltage(V),Charge_Energy(Wh),Discharge_Energy(Wh),Charge_Time(s),Discharge_Time(s),V_Max_On_Cycle(V),Coulombic_Efficiency(%),mAh/g,Aux_Temperature_1(C),Aux_dT/dt_1(C)
2021/11/21 17:38:43,112726.931,722.0219,1.00,10.00,5.00,0.00,0.00,0.00,-0.7650986,3.871847,-2.9623447191142,5.917641,0.1533899,,22.58383,14.92735,16233.97,19088.33,,2.59,3.334563,25.29963,-0.03274679,
2021/11/21 21:08:43,125326.9779,12600.0031,1.00,11.00,5.00,0.00,0.00,0.00,0,3.922926,0,5.917641,0.1533903,,22.58383,14.92735,16233.97,19088.33,,2.59,3.334572,25.48577,0.05746841,
2021/11/21 21:20:45,126048.8991,721.8544,1.00,10.00,6.00,0.00,0.00,0.00,-0.765152,3.824831,-2.926577089312,5.917641,0.1533918,,22.58383,15.51841,16233.97,19810.16,,2.59,3.334604,25.34324,0.01052856,
2021/11/22 00:50:45,138648.951,12600.0044,1.00,11.00,6.00,0.00,0.00,0.00,0,3.884824,0,5.917641,0.1533918,,22.58383,15.51841,16233.97,19810.16,,2.59,3.334604,25.37502,0.02821505,
2021/11/22 01:02:47,139370.9163,721.9025,1.00,10.00,7.00,0.00,0.00,0.00,-0.7656937,3.780087,-2.8943888013519,5.917642,0.1533902,,22.58383,16.10286,16233.99,20531.98,,2.59,3.33457,25.16849,-0.08658528,
2021/11/22 04:32:47,151970.9642,12600.0009,1.00,11.00,7.00,0.00,0.00,0.00,0,3.818747,0,5.917642,0.1533902,,22.58383,16.10286,16233.99,20531.98,,2.59,3.33457,25.37235,-0.04242539,
2021/11/22 04:44:49,152692.8323,721.8039,1.00,10.00,8.00,0.00,0.00,0.00,-0.7659454,3.732204,-2.8586644856616,5.917642,0.1533903,,22.58383,16.67947,16233.99,21253.74,,2.59,3.334572,25.12768,-0.04174471,
2021/11/22 08:14:49,165292.8791,12600.002,1.00,11.00,8.00,0.00,0.00,0.00,0,3.762453,0,5.917642,0.1533903,,22.58383,16.67947,16233.99,21253.74,,2.59,3.334572,25.09317,-0.02363503,
2021/11/22 08:26:51,166015.1098,722.1674,1.00,10.00,9.00,0.00,0.00,0.00,-0.7644882,3.682838,-2.8154861935116,5.917642,0.1533904,,22.58383,17.24837,16234.01,21975.84,,2.59,3.334574,25.01999,-0.02347231,
2021/11/22 11:56:52,178615.1558,12600.0019,1.00,11.00,9.00,0.00,0.00,0.00,0,3.716179,0,5.917642,0.1533904,,22.58383,17.24837,16234.01,21975.84,,2.59,3.334574,25.14998,-0.06943762,
2021/11/22 12:08:54,179337.5114,722.2946,1.00,10.00,10.00,0.00,0.00,0.00,-0.7649307,3.639985,-2.7843362740395,5.917642,0.1533902,,22.58383,17.81018,16234.01,22698.07,,2.59,3.33457,25.17639,0.01253545,
2021/11/22 15:38:54,191937.5601,12600.004,1.00,11.00,10.00,0.00,0.00,0.00,0,3.676743,0,5.917642,0.1533902,,22.58383,17.81018,16234.01,22698.07,,2.59,3.33457,25.55145,-0.007492304,
2021/11/22 15:50:56,192659.7144,722.0921,1.00,10.00,11.00,0.00,0.00,0.00,-0.765274,3.604664,-2.758555637936,5.917642,0.1533907,,22.58383,18.3662,16234.01,23420.1,,2.59,3.33458,25.46205,0.06417453,
2021/11/22 19:20:56,205259.7604,12600.0019,1.00,11.00,11.00,0.00,0.00,0.00,0,3.645759,0,5.917642,0.1533907,,22.58383,18.3662,16234.01,23420.1,,2.59,3.33458,25.80181,0.06877363,
2021/11/22 19:32:58,205981.9281,722.104,1.00,10.00,12.00,0.00,0.00,0.00,-0.764946,3.570925,-2.73156479505,5.917642,0.1533898,,22.58383,18.91726,16234.01,24142.16,,2.59,3.334561,25.95053,-0.08006752,
2021/11/22 23:02:58,218581.9764,12600.0028,1.00,11.00,12.00,0.00,0.00,0.00,0,3.608294,0,5.917642,0.1533898,,22.58383,18.91726,16234.01,24142.16,,2.59,3.334561,25.73839,0.03478348,
2021/11/22 23:15:00,219304.0631,722.0281,1.00,10.00,13.00,0.00,0.00,0.00,-0.7647476,3.522893,-2.6941239668068,5.917643,0.1533904,,22.58384,19.4621,16234.04,24864.05,,2.59,3.334574,25.64411,-0.06661832,
2021/11/23 02:45:00,231904.1062,12600.0023,1.00,11.00,13.00,0.00,0.00,0.00,0,3.558296,0,5.917643,0.1533904,,22.58384,19.4621,16234.04,24864.05,,2.59,3.334574,25.35876,-0.01903653,
2021/11/23 02:57:02,232626.0254,721.8623,1.00,10.00,14.00,0.00,0.00,0.00,-0.7648392,3.467371,-2.6519812617432,5.917643,0.1533905,,22.58384,19.9981,16234.04,25585.83,,2.59,3.334576,25.50439,-0.08478999,
2021/11/23 06:27:02,245226.0693,12600.0017,1.00,11.00,14.00,0.00,0.00,0.00,0,3.501027,0,5.917643,0.1533913,,22.58384,19.9981,16234.04,25585.83,,2.59,3.334593,25.07998,-0.03733099,
2021/11/23 06:39:04,245948.0823,721.9482,1.00,10.00,15.00,0.00,0.00,0.00,-0.764801,3.425699,-2.619978020899,5.917643,0.1533895,,22.58384,20.52734,16234.04,26307.69,,2.59,3.334554,25.04757,0.01565278,
2021/11/23 10:09:05,258548.13,12600.0043,1.00,11.00,15.00,0.00,0.00,0.00,0,3.469154,0,5.917643,0.1533904,,22.58384,20.52734,16234.04,26307.7,,2.59,3.334574,25.34832,0.004997849,
2021/11/23 10:21:07,259270.2286,722.0375,1.00,10.00,16.00,0.00,0.00,0.00,-0.765419,3.335762,-2.553255614278,5.917643,0.1533896,,22.58384,21.0466,16234.04,27029.64,,2.59,3.334557,25.52458,-0.01277268,
2021/11/23 13:51:07,271870.275,12600.0038,1.00,11.00,16.00,0.00,0.00,0.00,0,3.400816,0,5.917643,0.1533905,,22.58384,21.0466,16234.04,27029.65,,2.59,3.334576,25.47539,-0.03300905,
2021/11/23 14:03:09,272592.5846,722.2511,1.00,10.00,17.00,0.00,0.00,0.00,-0.7650909,3.192612,-2.4426383884308,5.917643,0.1533894,,22.58384,21.54862,16234.04,27751.8,,2.59,3.334552,26.10901,0.04032493,
2021/11/23 17:33:09,285192.6302,12600.0038,1.00,11.00,17.00,0.00,0.00,0.00,0,3.27784,0,5.917643,0.1533894,,22.58384,21.54862,16234.04,27751.8,,2.59,3.334552,25.3313,-0.03793895,
2021/11/23 17:45:11,285914.7129,722.0233,1.00,10.00,18.00,0.00,0.00,0.00,-0.7651138,3.007255,-2.300892300619,5.917643,0.1533904,,22.58384,22.02571,16234.04,28473.73,,2.59,3.334574,26.06048,0.02289057,
2021/11/23 21:15:11,298514.7582,12600.0031,1.00,11.00,18.00,0.00,0.00,0.00,0,3.136972,0,5.917643,0.1533913,,22.58384,22.02571,16234.04,28473.74,,2.59,3.334593,25.57627,0.07860243,
2021/11/23 21:26:31,299194.9739,680.1572,1.00,10.00,19.00,0.00,0.00,0.00,-0.7655869,2.499959,-1.9139358609371,5.917643,0.1445679,,22.58384,22.43579,16234.07,29153.79,,2.44,3.14278,26.47907,-0.05014956,
2021/11/24 00:56:31,311795.0227,12600.0056,1.00,13.00,19.00,0.00,0.00,0.00,0,2.870548,0,5.917643,0.1445687,,22.58384,22.43579,16234.07,29153.79,,2.44,3.142798,25.27419,-0.0763762,
