Date_Time                    ,Test_Time(s),Step_Time(s),Cycle_Index,Step_Index,TC_Counter1,TC_Counter2,TC_Counter3,TC_Counter4,Current(A),Voltage(V),Power(W),Charge_Capacity(Ah),Discharge_Capacity(Ah),Mean_Voltage(V),Charge_Energy(Wh),Discharge_Energy(Wh),Charge_Time(s),Discharge_Time(s),V_Max_On_Cycle(V),Coulombic_Efficiency(%),mAh/g,Aux_Temperature_1(C),Aux_dT/dt_1(C)
2021/11/25 13:43:21,1800.0029,1800.0029,1.00,1.00,0.00,0.00,0.00,0.00,0,3.535688,0,0,0,,0,0,0,0,,0,0,25.2473,0.0501591,
2021/11/25 15:35:10,8509.0344,6708.9912,1.00,2.00,0.00,0.00,0.00,0.00,0.04999379,4.199836,0.20996571901844,2.274264,5.099687E-07,3.93268522634932,8.938001,1.80312E-06,6707.345,0.0642,,0,1.1E-05,25.65844,0.02605081,
2021/11/25 16:05:11,10309.081,1800.0032,1.00,3.00,0.00,0.00,0.00,0.00,0,4.186045,0,2.274264,5.099687E-07,,8.938001,1.80312E-06,6707.349,0.0642,,0,1.1E-05,25.21025,-0.1003051,
2021/11/25 17:05:57,13955.6269,3646.5055,1.00,4.00,0.00,0.00,0.00,0.00,-3.003494,2.499979,-7.508671926626,2.274306,3.042057,3.59720562720944,8.938177,10.88373,6707.371,3645.74,,133.76,66.131674,30.98604,0.04696488,
2021/11/25 17:35:57,15755.6772,1800.0019,1.00,6.00,0.00,0.00,0.00,0.00,0,2.959041,0,2.274306,3.042064,,8.938177,10.88375,6707.371,3645.749,,133.76,66.131826,25.16397,0.1250088,
2021/11/25 19:54:49,24087.1781,8331.4606,1.00,7.00,0.00,0.00,0.00,0.00,0.04998674,4.200099,0.20994925668726,5.288925,3.042092,3.80802921746026,20.44789,10.88383,15036.42,3645.797,,57.52,66.132435,25.87559,0.07275224,
2021/11/25 20:24:49,25887.2235,1800.0036,1.00,8.00,0.00,0.00,0.00,0.00,0,4.186739,0,5.288925,3.042092,,20.44789,10.88383,15036.42,3645.797,,57.52,66.132435,25.37794,-0.04838467,
2021/11/25 20:24:51,25889.3156,2.051,1.00,9.00,0.00,0.00,0.00,0.00,0.2500145,4.191941,1.0480460331445,5.288925,3.042092,,20.44789,10.88383,15036.42,3645.797,,57.52,66.132435,25.3737981378382,-0.0487816634981982,
2021/11/25 20:34:51,26489.3581,600.0023,1.00,10.00,0.00,0.00,0.00,0.00,0,4.185282,0,5.288925,3.042092,,20.44789,10.88383,15036.42,3645.797,,57.52,66.132435,25.44098,-0.08042037,
2021/11/25 20:51:08,27466.8707,600.0019,1.00,12.00,0.00,0.00,0.00,0.00,0,4.184062,0,5.288925,3.042092,,20.44789,10.88383,15036.42,3645.797,,57.52,66.132435,25.32798,-0.09763479,
2021/11/25 21:51:05,31063.6546,3596.7435,1.00,13.00,0.00,0.00,0.00,0.00,-3.046005,2.499955,-7.614875429775,5.288925,6.084421,3.59564486228452,20.44789,21.76602,15036.42,7241.6,,115.04,132.270022,31.20989,-0.06863832,
2021/11/25 22:21:05,32863.7058,1800.004,1.00,15.00,0.00,0.00,0.00,0.00,0,2.946188,0,5.288925,2.961393E-06,,20.44789,21.76603,15036.42,7241.608,,0,6.4E-05,25.51472,0.08932054,
2021/11/26 00:39:28,41166.878,8303.1208,2.00,7.00,0.00,0.00,0.00,0.00,0.0499979,4.200047,0.2099935299013,8.301705,2.966724E-05,3.80737334020385,31.94724,21.76611,8301.051,0.041,,0,0.000645,25.63821,0.08868277,
2021/11/26 01:09:28,42966.9225,1800.0031,2.00,8.00,0.00,0.00,0.00,0.00,0,4.186968,0,8.301705,2.966724E-05,,31.94724,21.76611,8301.052,0.041,,0,0.000645,25.16675,-0.1080918,
2021/11/26 01:09:30,42969.013,2.049999,2.00,9.00,0.00,0.00,0.00,0.00,0.2499724,4.192537,1.0480185359788,8.301705,2.966724E-05,,31.94724,21.76611,8301.052,0.041,,0,0.000645,25.1814302157417,-0.100838286998366,
2021/11/26 01:19:30,43569.0598,600.0042,2.00,10.00,0.00,0.00,0.00,0.00,0,4.185372,0,8.301705,2.966724E-05,,31.94724,21.76611,8301.052,0.041,,0,0.000645,25.2047,-0.1038343,
2021/11/26 01:34:26,44464.162,600.0041,2.00,12.00,0.00,0.00,0.00,0.00,0,4.184413,0,8.301705,2.966724E-05,,31.94724,21.76611,8301.052,0.041,,0,0.000645,25.25036,-0.0419873,
2021/11/26 02:34:13,48051.5428,3587.339,2.00,13.00,0.00,0.00,0.00,0.00,-3.046288,2.499996,-7.615707814848,8.301707,3.034806,3.5971344417462,31.94725,32.62666,8301.086,3586.617,,36.56,65.974043,31.14759,-0.0617981,
2021/11/26 03:04:13,49851.5975,1800.0037,2.00,15.00,0.00,0.00,0.00,0.00,0,2.942925,0,8.301707,4.063831E-06,,31.94725,32.62668,8301.086,3586.625,,0,8.8E-05,25.29475,-0.1084453,
2021/11/26 05:22:00,58118.5664,8266.919099,3.00,7.00,0.00,0.00,0.00,0.00,0.04999839,4.200021,0.20999428796619,11.30568,3.566772E-05,3.80828302822749,43.41378,32.62677,8264.451,0.047,,0,0.000775,25.35822,-0.03691912,
2021/11/26 05:52:00,59918.6136,1800.0054,3.00,8.00,0.00,0.00,0.00,0.00,0,4.186872,0,11.30568,3.566772E-05,,43.41378,32.62677,8264.453,0.047,,0,0.000775,25.58334,0.1199245,
2021/11/26 05:52:02,59920.7032,2.048,3.00,9.00,0.00,0.00,0.00,0.00,0.2500095,4.191331,1.0478725676445,11.30568,3.566772E-05,,43.41378,32.62677,8264.453,0.047,,0,0.000775,25.5830850825548,0.119120748994552,
2021/11/26 06:02:02,60520.7503,600.0035,3.00,10.00,0.00,0.00,0.00,0.00,0,4.185558,0,11.30568,3.566772E-05,,43.41378,32.62677,8264.453,0.047,,0,0.000775,25.37506,-0.08726954,
2021/11/26 06:17:08,61426.4826,600.0041,3.00,12.00,0.00,0.00,0.00,0.00,0,4.18464,0,11.30568,3.566772E-05,,43.41378,32.62677,8264.453,0.047,,0,0.000775,25.38642,-0.05884826,
2021/11/26 07:16:45,65003.1187,3576.5945,3.00,13.00,0.00,0.00,0.00,0.00,-3.045784,2.499983,-7.614408221672,11.30568,3.024724,3.59864223237187,43.41378,43.4567,8264.458,3575.157,,26.75,65.75487,30.87469,0.008001328,
2021/11/26 07:46:45,66803.17,1800.0031,3.00,15.00,0.00,0.00,0.00,0.00,0,2.942144,0,11.30568,4.736278E-06,,43.41378,43.45672,8264.458,3575.167,,0,0.000103,25.28646,-0.06616592,
2021/11/26 10:03:55,75033.3396,8230.1221,4.00,7.00,0.00,0.00,0.00,0.00,0.049984,4.19989,0.20992730176,14.29953,3.180605E-05,3.80909552230473,54.84276,43.4568,8227.243,0.0422,,0,0.000691,25.20793,0.1099586,
2021/11/26 10:33:55,76833.3859,1800.0027,4.00,8.00,0.00,0.00,0.00,0.00,0,4.186843,0,14.29953,3.180605E-05,,54.84276,43.4568,8227.247,0.0422,,0,0.000691,24.83941,-0.003665686,
2021/11/26 10:33:57,76835.458,2.036,4.00,9.00,0.00,0.00,0.00,0.00,0.2499821,4.19295,1.048162446195,14.29953,3.180605E-05,,54.84276,43.4568,8227.247,0.0422,,0,0.000691,24.8482460218535,-0.000926603092060354,
2021/11/26 10:43:57,77435.4996,600.0023,4.00,10.00,0.00,0.00,0.00,0.00,0,4.185977,0,14.29953,3.180605E-05,,54.84276,43.4568,8227.247,0.0422,,0,0.000691,24.84464,-0.1150709,
2021/11/26 10:58:42,78320.9377,600.0034,4.00,12.00,0.00,0.00,0.00,0.00,0,4.184697,0,14.29953,3.180605E-05,,54.84276,43.4568,8227.247,0.0422,,0,0.000691,25.11694,-0.04418135,
2021/11/26 11:58:08,81886.6116,3565.6345,4.00,13.00,0.00,0.00,0.00,0.00,-3.045044,2.49997,-7.61251864868,14.29953,3.013926,3.60017236933775,54.84277,54.25317,8227.282,3562.969,,21.08,65.52013,30.97346,0.05003214,
2021/11/26 12:28:08,83686.6571,1800.001,4.00,15.00,0.00,0.00,0.00,0.00,0,2.942547,0,14.29953,4.314613E-06,,54.84277,54.25319,8227.282,3562.979,,0,9.4E-05,25.1305,-0.06143928,
2021/11/26 12:28:38,83716.6923,30.0036,5.00,17.00,0.00,0.00,0.00,0.00,0,2.943328,0,14.29953,4.314613E-06,,54.84277,54.25319,0,0,,0,9.4E-05,25.17487,0.03761768,
