Date_Time                    ,Test_Time(s),Step_Time(s),Cycle_Index,Step_Index,TC_Counter1,TC_Counter2,TC_Counter3,TC_Counter4,Current(A),Voltage(V),Power(W),Charge_Capacity(Ah),Discharge_Capacity(Ah),Mean_Voltage(V),Charge_Energy(Wh),Discharge_Energy(Wh),Charge_Time(s),Discharge_Time(s),V_Max_On_Cycle(V),Coulombic_Efficiency(%),mAh/g,Aux_Temperature_1(C),Aux_dT/dt_1(C)
2021/11/24 11:08:51,7200.0022,7200.0022,1.00,1.00,0.00,0.00,0.00,0.00,0,4.174562,0,0,0,,0,0,0,0,,0,0,25.72055,0.0765872,
2021/11/24 11:14:42,7550.827,350.7844,1.00,2.00,0.00,0.00,0.00,0.00,0.0499809,4.200073,0.2099234286057,0.02007466,2.314376E-08,4.19999515070445,0.08431303,9.662978E-08,350.6418,0.0223,,0,1E-06,25.84596,0.08118331,
2021/11/24 11:44:42,9350.8789,1800.0026,1.00,4.00,0.00,0.00,0.00,0.00,0,4.194425,0,7.437767E-08,0,,0.08431361,9.662978E-08,350.6526,0.0223,,0,0,25.63041,0.05911052,
2021/11/24 11:44:44,9352.9637,2.044299,1.00,5.00,0.00,0.00,0.00,0.00,0.2500204,4.199857,1.0500499270828,7.437767E-08,0,-∞,0.08431361,9.662978E-08,350.6526,0.0223,,0,0,25.6245394432722,0.0568504504933984,
2021/11/24 11:54:44,9953.0088,600.0032,1.00,6.00,0.00,0.00,0.00,0.00,0,4.194115,0,7.437767E-08,0,,0.08431361,9.662978E-08,350.6526,0.0223,,0,0,25.44553,-0.03125787,
2021/11/24 12:09:32,10840.4635,600.0034,1.00,8.00,0.00,0.00,0.00,0.00,0,4.194424,0,7.437767E-08,0,,0.08431361,9.662978E-08,350.6526,0.0223,,0,0,25.38927,0.06328821,
2021/11/24 14:08:50,17999.0482,7158.5389,1.00,10.00,0.00,0.00,0.00,0.00,-1.503342,2.499961,-3.758296369662,2.615929E-07,2.987774,3.66160776182298,0.08431471,10.87268,350.683,7156.95,,1142146400,64.951609,27.26377,-0.01998127,
2021/11/24 14:38:50,19799.0944,1800.0037,1.00,11.00,0.00,0.00,0.00,0.00,0,2.895103,0,2.615929E-07,2.987774,,0.08431471,10.87268,350.683,7156.95,,1142146400,64.951609,25.33402,-0.09748459,
2021/11/24 16:53:48,27896.6971,8097.5617,1.00,12.00,0.00,0.00,0.00,0.00,0.04999377,4.200021,0.20997488386917,2.922901,2.987787,3.81051039789727,11.24056,10.87272,8446.305,7156.995,,102.22,64.951891,25.46324,0.05610287,
2021/11/24 17:23:48,29696.7394,1800.0035,1.00,13.00,0.00,0.00,0.00,0.00,0,4.187155,0,2.922901,2.987787,,11.24056,10.87272,8446.305,7156.995,,102.22,64.951891,25.42284,0.0780654,
2021/11/24 19:20:55,36723.9078,7027.1274,1.00,14.00,0.00,0.00,0.00,0.00,-0.04729462,3.599906,-0.17025618630572,2.922902,4.99083,3.8163301314547,11.24056,18.52909,8446.338,14182.57,,170.75,108.496304,25.42923,0.002222657,
