Date_Time                    ,Test_Time(s),Step_Time(s),Cycle_Index,Step_Index,TC_Counter1,TC_Counter2,TC_Counter3,Current(A),Voltage(V),Power(W),Charge_Capacity(Ah),Discharge_Capacity(Ah),Mean_Voltage(V),Charge_Energy(Wh),Discharge_Energy(Wh),Charge_Time(s),Discharge_Time(s),V_Max_On_Cycle(V),Coulombic_Efficiency(%),mAh/g,Aux_Temperature_1(C),Aux_dT/dt_1(C),Aux_Temperature_2(C),Aux_dT/dt_2(C),Aux_Temperature_3(C),Aux_dT/dt_3(C)
2021/05/09 03:43:26,312961.2525,720.0024,1.00,14.00,5.00,0.00,0.00,-0.7055435,3.903631,-2.7541814784485,8.616812,6.412983,,32.64475,23.99429,111009,104659.6,,74.42,139.412674,55.11766,-0.09497523,53.8,0,55.05799,-0.052948,
2021/05/09 07:13:26,325561.2923,12600.0011,1.00,15.00,5.00,0.00,0.00,0,3.931642,0,8.616812,6.412984,,32.64475,23.99429,111009,104659.6,,74.42,139.412696,55.26628,-0.1037467,53.8,0,55.03857,-0.01342773,
2021/05/09 07:25:27,326281.3397,720.0023,1.00,14.00,6.00,0.00,0.00,-0.7053146,3.860189,-2.7226476604594,8.616812,6.553835,,32.64475,24.54128,111009,105378.7,,76.06,142.474674,55.41558,0.1189864,53.8,0,55.1207,0.02447605,
2021/05/09 10:55:27,338881.3805,12600.0022,1.00,15.00,6.00,0.00,0.00,0,3.89396,0,8.616812,6.553836,,32.64475,24.54128,111009,105378.7,,76.06,142.474696,55.38229,-0.08973241,53.8,0,55.55109,-0.01415372,
2021/05/09 11:07:27,339601.4274,720.0025,1.00,14.00,7.00,0.00,0.00,-0.7052917,3.808254,-2.6859299376918,8.616812,6.694715,,32.64475,25.08184,111009,106097.7,,77.69,145.537283,55.6464,0.07001162,53.8,0,55.17454,-0.1287305,
2021/05/09 14:37:27,352201.4664,12600.0027,1.00,15.00,7.00,0.00,0.00,0,3.838115,0,8.616812,6.694715,,32.64475,25.08184,111009,106097.7,,77.69,145.537283,55.52683,0.06863832,53.8,0,55.29459,-0.06173253,
2021/05/09 14:49:27,352921.5169,720.0035,1.00,14.00,8.00,0.00,0.00,-0.7054825,3.759488,-2.65225299296,8.616812,6.8356,,32.64475,25.61516,111009,106816.8,,79.33,148.6,55.33566,0.1262736,53.8,0,55.54478,0.08631349,
2021/05/09 18:19:27,365521.5555,12600.0017,1.00,15.00,8.00,0.00,0.00,0,3.780308,0,8.616812,6.835601,,32.64475,25.61516,111009,106816.8,,79.33,148.600022,55.49254,0.09793997,53.8,0,55.47993,0.07273316,
2021/05/09 18:31:27,366241.6041,720.0027,1.00,14.00,9.00,0.00,0.00,-0.7052536,3.710469,-2.6168216199384,8.616812,6.976442,,32.64475,26.14134,111009,107535.9,,80.96,151.661783,55.37025,-0.03641129,53.8,0,55.27701,-0.09729147,
2021/05/09 22:01:27,378841.6452,12600.0024,1.00,15.00,9.00,0.00,0.00,0,3.733284,0,8.616812,6.976442,,32.64475,26.14134,111009,107535.9,,80.96,151.661783,55.18469,-0.09102941,53.8,0,55.0914,-0.01331568,
2021/05/09 22:13:27,379561.6946,720.0026,1.00,14.00,10.00,0.00,0.00,-0.7053909,3.665453,-2.5855771905777,8.616812,7.117315,,32.64475,26.66094,111009,108255,,82.6,154.724239,54.94285,-0.0943768,53.8,0,55.32689,-0.0817132,
2021/05/10 01:43:27,392161.7350,12600.0018,1.00,15.00,10.00,0.00,0.00,0,3.690651,0,8.616812,7.117315,,32.64475,26.66094,111009,108255,,82.6,154.724239,55.2118,0.09326816,53.8,0,54.95716,-0.03280282,
2021/05/10 01:55:27,392881.7837,720.0021,1.00,14.00,11.00,0.00,0.00,-0.7059631,3.62702,-2.560542282962,8.616812,7.258177,,32.64475,27.17469,111009,108974,,84.23,157.786457,54.96011,0.02557874,53.8,0,54.94751,-0.06057858,
2021/05/10 05:25:27,405481.8228,12600.0020,1.00,15.00,11.00,0.00,0.00,0,3.655984,0,8.616812,7.258177,,32.64475,27.17469,111009,108974,,84.23,157.786457,55.5384,-0.02638578,53.8,0,55.54595,0.05759001,
2021/05/10 05:37:27,406201.8718,720.0023,1.00,14.00,12.00,0.00,0.00,-0.7057037,3.585562,-2.5303443699794,8.616812,7.399044,,32.64475,27.68307,111009,109693.1,,85.87,160.848783,55.86114,0.1188838,53.8,0,55.66725,0.108428,
2021/05/10 09:07:27,418801.9114,12600.0018,1.00,15.00,12.00,0.00,0.00,0,3.608676,0,8.616812,7.399045,,32.64475,27.68308,111009,109693.1,,85.87,160.848804,55.50506,0.0249362,53.8,0,55.55964,0.1173365,
2021/05/10 09:19:27,419521.9603,720.0022,1.00,14.00,13.00,0.00,0.00,-0.7054138,3.542788,-2.4991315456744,8.616812,7.539903,,32.64475,28.18532,111009,110412.2,,87.5,163.910935,55.60246,-0.06625414,53.8,0,55.14636,-0.06627083,
2021/05/10 12:49:27,432122.0004,12600.0024,1.00,15.00,13.00,0.00,0.00,0,3.566655,0,8.616812,7.539904,,32.64475,28.18533,111009,110412.2,,87.5,163.910957,55.43211,0.02032399,53.8,0,55.25927,-0.01174927,
2021/05/10 13:01:27,432842.0500,720.0029,1.00,14.00,14.00,0.00,0.00,-0.7050781,3.482099,-2.4551517469319,8.616812,7.680778,,32.64475,28.68057,111009,111131.3,,89.14,166.973435,55.65187,0.0009274483,53.8,0,55.65271,0.05341053,
2021/05/10 16:31:27,445442.0891,12600.0020,1.00,15.00,14.00,0.00,0.00,0,3.510642,0,8.616812,7.680779,,32.64475,28.68058,111009,111131.3,,89.14,166.973457,55.39024,-0.07214189,53.8,0,55.42468,-0.01755476,
2021/05/10 16:43:27,446162.1387,720.0029,1.00,14.00,15.00,0.00,0.00,-0.7054138,3.447907,-2.4322011789166,8.616813,7.821663,,32.64475,29.16891,111009.1,111850.4,,90.77,170.036152,55.64189,-0.0405252,53.8,0,55.83533,0.05808711,
2021/05/10 20:13:27,458762.1780,12600.0015,1.00,15.00,15.00,0.00,0.00,0,3.474868,0,8.616813,7.821664,,32.64475,29.16892,111009.1,111850.4,,90.77,170.036174,55.72501,0.04391551,53.8,0,55.82656,0.1068914,
2021/05/10 20:25:27,459482.2270,720.0039,1.00,14.00,16.00,0.00,0.00,-0.7054901,3.364487,-2.3736122700787,8.616813,7.962548,,32.64475,29.6501,111009.1,112569.5,,92.41,173.09887,55.87819,-0.06567359,53.8,0,55.67759,-0.09086728,
2021/05/10 23:55:27,472082.2655,12600.0008,1.00,15.00,16.00,0.00,0.00,0,3.415211,0,8.616813,7.962549,,32.64475,29.6501,111009.1,112569.5,,92.41,173.098891,55.5733,0.04327416,53.8,0,55.34571,-0.04490495,
2021/05/11 00:07:28,472802.3124,720.0025,1.00,14.00,17.00,0.00,0.00,-0.7054672,3.22533,-2.275364524176,8.616813,8.103415,,32.64475,30.11543,111009.1,113288.6,,94.04,176.161196,55.9519,-0.06147146,53.8,0,55.72446,0.08120894,
2021/05/11 03:37:28,485402.3507,12600.0029,1.00,15.00,17.00,0.00,0.00,0,3.296782,0,8.616813,8.103416,,32.64475,30.11543,111009.1,113288.6,,94.04,176.161217,55.38894,0.06486535,53.8,0,55.32335,0.02053499,
2021/05/11 03:49:28,486122.3986,720.0021,1.00,14.00,18.00,0.00,0.00,-0.7055969,3.031328,-2.1388956396832,8.616813,8.244311,,32.64475,30.55849,111009.1,114007.7,,95.68,179.224152,56.01144,0.07979751,53.8,0,55.37429,-0.05450964,
2021/05/11 07:19:28,498722.4394,12600.0030,1.00,15.00,18.00,0.00,0.00,0,3.140724,0,8.616813,8.244312,,32.64475,30.55849,111009.1,114007.7,,95.68,179.224174,54.905,-0.1240957,53.8,0,55.05378,-0.008544922,
2021/05/11 07:28:53,499287.3319,564.8458,1.00,14.00,19.00,0.00,0.00,-0.7058105,2.499943,-1.7644860188015,8.616813,8.354824,,32.64475,30.8752,111009.1,114571.8,,96.96,181.626609,55.78546,-0.0507617,53.8,0,55.39671,0.01428723,
2021/05/11 10:58:53,511887.3737,12600.0049,1.00,18.00,19.00,0.00,0.00,0,2.868286,0,8.616813,8.354824,,32.64475,30.87521,111009.1,114571.8,,96.96,181.626609,55.53873,0.04771113,53.8,0,55.32456,0.07294178,
