Date_Time                    ,Test_Time(s),Step_Time(s),Cycle_Index,Step_Index,TC_Counter1,TC_Counter2,TC_Counter3,TC_Counter4,Current(A),Voltage(V),Power(W),Charge_Capacity(Ah),Discharge_Capacity(Ah),Mean_Voltage(V),Charge_Energy(Wh),Discharge_Energy(Wh),Charge_Time(s),Discharge_Time(s),V_Max_On_Cycle(V),Coulombic_Efficiency(%),mAh/g,Aux_Temperature_1(C),Aux_dT/dt_1(C)
2022/03/03 13:00:36,44391.4931,40.0023,1.00,16.00,2.00,0.00,0.00,0.00,0,4.065126,0,2.71754,3.142108,,20.96626,11.66521,15620.64,7561.127,,115.62,68.306696,35.61533,0.0426662,
2022/03/03 13:00:46,44401.5318,10.0031,1.00,17.00,2.00,0.00,0.00,0.00,1.865089,4.115721,7.676185964169,2.722559,3.142195,,20.98689,11.66556,15630.61,7561.173,,115.41,68.308587,35.49769,0.05263567,
2022/03/03 13:01:26,44441.5705,40.0025,1.00,18.00,2.00,0.00,0.00,0.00,0,4.073452,0,2.722561,3.142195,,20.98689,11.66556,15630.61,7561.173,,115.41,68.308587,35.28881,0.07237315,
2022/03/03 13:08:17,44852.7281,411.1163,1.00,20.00,2.00,0.00,0.00,0.00,-1.500104,3.963003,-5.944916652312,2.722578,3.313305,,20.98696,12.34916,15630.64,7971.804,,121.7,72.02837,35.2287,-0.05122662,
2022/03/03 13:38:17,46652.7662,1800.0012,1.00,21.00,2.00,0.00,0.00,0.00,0,4.023883,0,2.722578,3.313307,,20.98696,12.34917,15630.64,7971.808,,121.7,72.028413,34.74594,0.0465858,
2022/03/03 13:48:07,47242.8243,300.0023,1.00,14.00,3.00,0.00,0.00,0.00,0,4.024219,0,2.722578,3.313307,,20.98696,12.34917,15630.64,7971.808,,121.7,72.028413,34.82825,-0.03488421,
2022/03/03 13:48:17,47252.8667,10.0021,1.00,15.00,3.00,0.00,0.00,0.00,-9.333586,3.779338,-35.274776246068,2.696699,3.313323,,20.88841,12.34924,15630.66,7981.829,,122.87,72.028761,35.2638,0.06844044,
2022/03/03 13:48:57,47292.9087,40.0023,1.00,16.00,3.00,0.00,0.00,0.00,0,4.002063,0,2.696694,3.313323,,20.88839,12.34924,15630.66,7981.83,,122.87,72.028761,35.18412,-0.03790259,
2022/03/03 13:49:07,47302.9465,10.0021,1.00,17.00,3.00,0.00,0.00,0.00,1.864632,4.055264,7.561575022848,2.701864,3.313407,,20.90931,12.34957,15640.64,7981.874,,122.63,72.030587,35.26803,-0.06798506,
2022/03/03 13:49:47,47342.9893,40.0024,1.00,18.00,3.00,0.00,0.00,0.00,0,4.014947,0,2.701865,3.313407,,20.90932,12.34957,15640.64,7981.874,,122.63,72.030587,35.19736,-0.0366807,
2022/03/03 13:56:38,47753.8842,410.8512,1.00,20.00,3.00,0.00,0.00,0.00,-1.500153,3.888847,-5.833865493591,2.701883,3.484518,,20.90939,13.02091,15640.67,8392.504,,128.97,75.750391,35.14384,-0.07968187,
2022/03/03 14:26:38,49553.9283,1800.0021,1.00,21.00,3.00,0.00,0.00,0.00,0,3.956056,0,2.701883,3.484519,,20.90939,13.02091,15640.67,8392.507,,128.97,75.750413,35.14867,-0.003973246,
2022/03/03 14:36:27,50143.2916,300.002,1.00,14.00,4.00,0.00,0.00,0.00,0,3.956435,0,2.701883,3.484519,,20.90939,13.02091,15640.67,8392.507,,128.97,75.750413,34.85452,-0.03351688,
2022/03/03 14:36:38,50153.3326,10.0023,1.00,15.00,4.00,0.00,0.00,0.00,-9.334111,3.715981,-34.685379127891,2.676019,3.484535,,20.81254,13.02097,15640.68,8402.529,,130.21,75.750761,35.15686,-0.0180316,
2022/03/03 14:37:18,50193.3756,40.0027,1.00,16.00,4.00,0.00,0.00,0.00,0,3.930988,0,2.676011,3.484535,,20.81251,13.02097,15640.68,8402.532,,130.21,75.750761,35.26032,0.03668547,
