Date_Time                    ,Test_Time(s),Step_Time(s),Cycle_Index,Step_Index,TC_Counter1,TC_Counter2,TC_Counter3,TC_Counter4,Current(A),Voltage(V),Power(W),Charge_Capacity(Ah),Discharge_Capacity(Ah),Mean_Voltage(V),Charge_Energy(Wh),Discharge_Energy(Wh),Charge_Time(s),Discharge_Time(s),V_Max_On_Cycle(V),Coulombic_Efficiency(%),mAh/g,Aux_Temperature_1(C),Aux_dT/dt_1(C)
2021/11/28 10:51:11,1800.003,1800.003,1.00,1.00,0.00,0.00,0.00,0.00,0,3.241632,0,0,0,,0,0,0,0,,0,0,35.16893,-0.03534198,
2021/11/28 12:07:37,6386.0256,4585.984,1.00,2.00,0.00,0.00,0.00,0.00,0.04999687,4.200086,0.20999115373082,2.750195,0,3.88819426869804,10.69355,0,4584.697,0,,0,0,35.22989,-0.0440526,
2021/11/28 12:12:37,6686.0703,300.0029,1.00,3.00,0.00,0.00,0.00,0.00,0,4.19538,0,2.750195,0,,10.69355,0,4584.702,0,,0,0,35.15354,-0.05469203,
2021/11/28 12:12:39,6688.1607,2.051899,1.00,4.00,0.00,0.00,0.00,0.00,0.005766988,4.196076,0.024198719939088,2.750195,0,,10.69355,0,4584.702,0,,0,0,35.1596259472475,-0.0528699335941928,
2021/11/28 12:42:39,8488.2034,1800.0024,1.00,5.00,0.00,0.00,0.00,0.00,0,4.18854,0,2.750195,0,,10.69355,0,4584.702,0,,0,0,35.44659,0.0656867,
2021/11/28 14:33:59,15168.5283,6680.277,1.00,7.00,0.00,0.00,0.00,0.00,-1.500237,2.499999,-3.750590999763,2.750195,2.782882,3.68874146422881,10.69355,10.20467,4584.738,6678.036,,101.19,60.497435,36.88154,0.05422711,
2021/11/28 15:03:59,16968.5796,1800.0034,1.00,9.00,0.00,0.00,0.00,0.00,0,2.899622,0,2.750195,2.782885,,10.69355,10.20467,4584.738,6678.042,,101.19,60.4975,35.39065,0.06715417,
2021/11/28 16:25:57,21886.2043,4917.5838,1.00,10.00,0.00,0.00,0.00,0.00,0.04999429,4.200072,0.20997961758888,5.61347,2.7829,3.87356724122362,21.73732,10.20472,9500.96,6678.077,,49.58,60.497826,35.53881,0.07093668,
2021/11/28 16:55:57,23686.2566,1800.0033,1.00,12.00,0.00,0.00,0.00,0.00,0,4.189821,0,5.61347,2.7829,,21.73732,10.20472,9500.969,6678.077,,49.58,60.497826,35.29139,-0.09702921,
2021/11/28 17:41:44,26433.2933,2746.9958,1.00,13.00,0.00,0.00,0.00,0.00,-3.717079,2.499969,-9.292582270551,5.613471,5.61941,3.27585289179128,21.73732,20.42813,9500.971,9424.512,,100.11,122.161087,39.41385,0.03146768,
2021/11/28 18:11:44,28233.3371,1800.0023,1.00,14.00,0.00,0.00,0.00,0.00,0,2.969859,0,5.613471,5.619411,,21.73732,20.42814,9500.971,9424.514,,100.11,122.161109,35.42534,-0.0798738,
2021/11/28 19:33:09,33118.007899,4884.6074,1.00,10.00,1.00,1.00,0.00,0.00,0.04999471,4.199903,0.20997293251313,8.451268,5.619453,,32.6948,20.42826,14384.16,9424.554,,66.49,122.162022,35.73297,0.04414201,
2021/11/28 20:03:09,34918.0575,1800.0023,1.00,12.00,1.00,1.00,0.00,0.00,0,4.189833,0,8.451268,5.619453,,32.6948,20.42826,14384.17,9424.554,,66.49,122.162022,35.83313,0.08827806,
2021/11/28 20:25:52,36281.672,1363.5735,1.00,13.00,1.00,1.00,0.00,0.00,-7.432777,2.499894,-18.581154625638,8.451268,8.434251,,32.6948,30.29618,14384.17,10787.79,,99.8,183.353283,44.56458,-0.03087044,
2021/11/28 20:55:52,38081.7168,1800.003,1.00,14.00,1.00,1.00,0.00,0.00,0,3.027624,0,8.451268,8.43426,,32.6948,30.29621,14384.17,10787.79,,99.8,183.353478,35.7317,0.05001545,
2021/11/28 22:16:53,42942.6592,4860.8749,1.00,10.00,2.00,2.00,0.00,0.00,0.04998938,4.200089,0.20995984505482,11.26749,8.434333,,43.57969,30.29643,19243.63,10787.83,,74.86,183.355065,35.7794,-0.05499244,
2021/11/28 22:46:53,44742.7098,1800.0023,1.00,12.00,2.00,2.00,0.00,0.00,0,4.190075,0,11.26749,8.434333,,43.57969,30.29643,19243.64,10787.83,,74.86,183.355065,35.74692,-0.01930475,
2021/11/28 23:01:57,45646.7259,903.9745,1.00,13.00,2.00,2.00,0.00,0.00,-11.14808,2.499968,-27.86984326144,11.26749,11.23319,,43.57969,39.87184,19243.68,11691.55,,99.7,244.199783,50.99886,-0.05367279,
2021/11/28 23:31:57,47446.7697,1800.0023,1.00,14.00,2.00,2.00,0.00,0.00,0,3.067176,0,11.26749,11.2332,,43.57969,39.87187,19243.68,11691.55,,99.7,244.2,35.83963,0.07586718,
2021/11/29 00:52:32,52281.5163,4834.6832,1.00,10.00,3.00,3.00,0.00,0.00,0.04999235,4.200009,0.20996831993115,14.06755,11.23332,,54.41063,39.87224,24076.88,11691.59,,79.85,244.202609,35.47332,-0.06283402,
2021/11/29 01:22:32,54081.5666,1800.0024,1.00,12.00,3.00,3.00,0.00,0.00,0,4.190082,0,14.06755,11.23332,,54.41063,39.87224,24076.88,11691.59,,79.85,244.202609,35.79165,0.05879164,
2021/11/29 01:33:46,54755.3276,673.7194,1.00,13.00,3.00,3.00,0.00,0.00,-14.86408,2.499949,-37.15944193192,14.06755,14.0143,,54.41063,49.178,24076.91,12365.09,,99.62,304.658696,58.91591,0.01663685,
2021/11/29 02:03:46,56555.3713,1800.0031,1.00,14.00,3.00,3.00,0.00,0.00,0,3.107876,0,14.06755,14.01431,,54.41063,49.17802,24076.91,12365.1,,99.62,304.658913,35.40633,-0.05316973,
2021/11/29 03:23:58,61367.0961,4811.6575,1.00,10.00,4.00,4.00,0.00,0.00,0.04999257,4.199981,0.20996784414117,16.84998,14.01447,,65.18302,49.17854,28887.13,12365.14,,83.17,304.662391,35.46517,0.0146246,
2021/11/29 03:53:58,63167.149,1800.0024,1.00,12.00,4.00,4.00,0.00,0.00,0,4.189899,0,16.84998,14.01447,,65.18302,49.17854,28887.14,12365.14,,83.17,304.662391,35.58764,-0.009301901,
2021/11/29 04:02:52,63701.7313,534.541399,1.00,13.00,4.00,4.00,0.00,0.00,-18.57875,2.499828,-46.443679455,16.84998,16.77243,,65.18302,58.21235,28887.17,12899.5,,99.54,364.618043,66.83998,0.09200573,
2021/11/29 04:32:52,65501.7744,1800.0022,1.00,14.00,4.00,4.00,0.00,0.00,0,3.153319,0,16.84998,16.77245,,65.18302,58.2124,28887.17,12899.5,,99.54,364.618478,35.52002,0.005578995,
