Date_Time                    ,Test_Time(s),Step_Time(s),Cycle_Index,Step_Index,TC_Counter1,TC_Counter2,TC_Counter3,Current(A),Voltage(V),Power(W),Charge_Capacity(Ah),Discharge_Capacity(Ah),Mean_Voltage(V),Charge_Energy(Wh),Discharge_Energy(Wh),Charge_Time(s),Discharge_Time(s),V_Max_On_Cycle(V),Coulombic_Efficiency(%),mAh/g,Aux_Temperature_1(C),Aux_dT/dt_1(C),Aux_Temperature_2(C),Aux_dT/dt_2(C),Aux_Temperature_3(C),Aux_dT/dt_3(C)
2021/06/15 01:33:59,216623.1281,40.0019,1.00,16.00,15.00,1.00,0.00,0,3.503405,0,5.639931,7.700774,,32.1858,27.83644,27125.9,15725.46,,136.54,167.40813,17.1169,-0.116142,15,0,15.26154,-0.1393723,
2021/06/15 01:34:09,216633.1674,10.0020,1.00,17.00,15.00,1.00,0.00,3.579353,3.623798,12.970852242694,5.649854,7.700936,,32.22163,27.83701,27135.89,15725.49,,136.3,167.411652,17.00736,-0.136314,15,0,15.21718,-0.07308722,
2021/06/15 01:34:49,216673.2080,40.0027,1.00,18.00,15.00,1.00,0.00,0,3.523777,0,5.649858,7.700936,,32.22164,27.83701,27135.89,15725.49,,136.3,167.411652,17.13722,-0.05234241,15,0,15.45688,-0.1208743,
2021/06/15 01:38:36,216900.8194,227.5671,1.00,20.00,15.00,1.00,0.00,-1.499885,3.417817,-5.126332451045,5.649894,7.795623,,32.22177,28.16266,27135.93,15952.76,,137.98,169.470065,16.15876,0.09973586,15,0,15.32125,0.1432508,
2021/06/15 02:38:36,220500.8599,3600.0026,1.00,21.00,15.00,1.00,0.00,0,3.495167,0,5.649894,7.795625,,32.22177,28.16267,27135.93,15952.77,,137.98,169.470109,15.41375,0.08739412,15,0,15.25344,0.03271967,
2021/06/15 02:48:27,221091.5348,300.0029,1.00,14.00,16.00,1.00,0.00,0,3.495633,0,5.649894,7.795625,,32.22177,28.16267,27135.93,15952.77,,137.98,169.470109,15.58516,0.1472473,15,0,15.13442,-0.1550028,
2021/06/15 02:48:37,221101.5768,10.0032,1.00,15.00,16.00,1.00,0.00,-17.92611,2.833817,-50.79931526187,5.649894,7.845319,,32.22177,28.3076,27135.94,15962.78,,138.86,170.550413,16.95054,0.06174564,15,0,15.42259,-0.07253021,
2021/06/15 02:49:17,221141.6170,40.0025,1.00,16.00,16.00,1.00,0.00,0,3.460052,0,5.649894,7.845334,,32.22177,28.30764,27135.94,15962.78,,138.86,170.550739,17.28194,-0.09497583,15,0,15.46368,-0.04299462,
2021/06/15 02:49:27,221151.6564,10.0031,1.00,17.00,16.00,1.00,0.00,3.57943,3.588294,12.84404719242,5.659818,7.845513,,32.25723,28.30826,27145.93,15962.82,,138.62,170.55463,17.45527,0.1054311,15,0,15.64497,0.1719266,
2021/06/15 02:50:07,221191.6959,40.0023,1.00,18.00,16.00,1.00,0.00,0,3.484591,0,5.659821,7.845513,,32.25724,28.30826,27145.93,15962.82,,138.62,170.55463,17.16842,0.03996491,15,0,15.55377,-0.01914471,
2021/06/15 02:53:55,221419.3043,227.5639,1.00,20.00,16.00,1.00,0.00,-1.499892,3.360834,-5.040888029928,5.659853,7.940201,,32.25735,28.62927,27145.96,16190.09,,140.29,172.613065,16.0975,-0.0814575,15,0,15.04839,-0.01558781,
2021/06/15 03:53:55,225019.3425,3600.0020,1.00,21.00,16.00,1.00,0.00,0,3.46428,0,5.659853,7.940201,,32.25735,28.62927,27145.96,16190.09,,140.29,172.613065,15.50291,0.1114401,15,0,15.30618,0.0681752,
2021/06/15 04:03:43,225607.9899,300.0021,1.00,14.00,17.00,1.00,0.00,0,3.464863,0,5.659853,7.940201,,32.25735,28.62927,27145.96,16190.09,,140.29,172.613065,15.2682,-0.1216134,15,0,15.11513,-0.1102084,
2021/06/15 04:03:53,225618.0262,10.0021,1.00,15.00,17.00,1.00,0.00,-17.92474,2.701051,-48.41563690174,5.659853,7.989905,,32.25735,28.76955,27145.97,16200.1,,141.17,173.693587,17.06902,0.1816732,15,0,15.43216,0.1070845,
2021/06/15 04:04:34,225658.0659,40.0026,1.00,16.00,17.00,1.00,0.00,0,3.40106,0,5.659853,7.989921,,32.25735,28.76959,27145.97,16200.1,,141.17,173.693935,17.42123,-0.1024729,15,0,15.34117,0.001816452,
2021/06/15 04:04:44,225668.1052,10.0029,1.00,17.00,17.00,1.00,0.00,3.579124,3.547715,12.69771190166,5.669777,7.990098,,32.29234,28.77019,27155.96,16200.13,,140.92,173.697783,17.36551,0.05022347,15,0,15.32164,0.1073962,
2021/06/15 04:05:24,225708.1455,40.0024,1.00,18.00,17.00,1.00,0.00,0,3.442995,0,5.669781,7.990098,,32.29235,28.77019,27155.96,16200.13,,140.92,173.697783,17.02599,-0.1145393,15,0,15.41813,-0.04664689,
2021/06/15 04:09:11,225935.7017,227.5143,1.00,20.00,17.00,1.00,0.00,-1.500092,3.258116,-4.887473746672,5.669809,8.084785,,32.29245,29.08399,27155.99,16427.37,,142.59,175.756196,16.96558,0.09409249,15,0,15.72183,0.06250262,
2021/06/15 05:09:11,229535.7409,3600.0028,1.00,21.00,17.00,1.00,0.00,0,3.384103,0,5.669809,8.084786,,32.29245,29.084,27155.99,16427.38,,142.59,175.756217,15.70206,0.1142409,15,0,15.26365,-0.1693264,
2021/06/15 05:18:58,230122.5385,300.0022,1.00,14.00,18.00,1.00,0.00,0,3.385543,0,5.669809,8.084786,,32.29245,29.084,27155.99,16427.38,,142.59,175.756217,15.74285,0.09674788,15,0,15.72836,0.01702189,
2021/06/15 05:19:08,230132.5763,10.0022,1.00,15.00,18.00,1.00,0.00,-17.01053,2.49974,-42.5219022622,5.669809,8.134023,,32.29245,29.21318,27156,16437.39,,143.46,176.826587,17.23871,0.1112908,15,0,15.31823,-0.006749034,
2021/06/15 05:19:48,230172.6182,40.0024,1.00,16.00,18.00,1.00,0.00,0,3.279477,0,5.669809,8.134036,,32.29245,29.21321,27156,16437.39,,143.46,176.82687,18.01666,-0.06484449,15,0,15.26901,-0.1471922,
2021/06/15 05:19:58,230182.6584,10.0022,1.00,17.00,18.00,1.00,0.00,3.579521,3.445992,12.335000729832,5.679729,8.1342,,32.32636,29.21375,27165.99,16437.43,,143.21,176.830435,17.78174,-0.02554595,15,0,15.36083,0.06535619,
2021/06/15 05:20:38,230222.6962,40.0025,1.00,18.00,18.00,1.00,0.00,0,3.329731,0,5.679732,8.1342,,32.32637,29.21375,27165.99,16437.43,,143.21,176.830435,17.54964,0.06558537,15,0,15.25877,-0.02523661,
2021/06/15 05:24:26,230450.2678,227.5272,1.00,20.00,18.00,1.00,0.00,-1.50008,3.057812,-4.58696262496,5.67977,8.228888,,32.3265,29.51215,27166.03,16664.66,,144.88,178.88887,17.23152,-0.03487051,15,0,15.4495,-0.1147267,
2021/06/15 06:24:26,234050.3071,3600.0025,1.00,21.00,18.00,1.00,0.00,0,3.232217,0,5.67977,8.228889,,32.3265,29.51216,27166.03,16664.67,,144.88,178.888891,15.63022,-0.01402795,15,0,15.79053,0.07019758,
2021/06/15 06:34:11,234635.1969,300.0022,1.00,14.00,19.00,1.00,0.00,0,3.235587,0,5.67977,8.228889,,32.3265,29.51216,27166.03,16664.67,,144.88,178.888891,15.2414,-0.1389211,15,0,15.34353,-0.118407,
2021/06/15 06:34:21,234645.2355,10.0032,1.00,15.00,19.00,1.00,0.00,-8.546592,2.499883,-21.365480048736,5.67977,8.261355,,32.3265,29.59368,27166.04,16674.67,,145.45,179.594674,16.63136,-0.08030117,15,0,15.17529,-0.1373997,
2021/06/15 06:35:01,234685.2742,40.0025,1.00,16.00,19.00,1.00,0.00,0,3.122642,0,5.67977,8.261362,,32.3265,29.5937,27166.04,16674.68,,145.45,179.594826,17.32924,0.0827527,15,0,15.6933,0.1240477,
2021/06/15 06:35:11,234695.3145,10.0023,1.00,17.00,19.00,1.00,0.00,3.579483,3.325238,11.902632891954,5.68969,8.261442,,32.35913,29.59395,27176.03,16674.71,,145.2,179.596565,17.04407,0.01564026,15,0,15.684,0.1204464,
2021/06/15 06:35:51,234735.3541,40.0027,1.00,18.00,19.00,1.00,0.00,0,3.185729,0,5.689693,8.261442,,32.35914,29.59395,27176.03,16674.71,,145.2,179.596565,16.82933,0.006988645,15,0,15.37388,-0.05906373,
2021/06/15 06:39:38,234962.9246,227.5263,1.00,20.00,19.00,1.00,0.00,-1.500134,2.696045,-4.04442877003,5.689728,8.35613,,32.35925,29.86937,27176.07,16901.95,,146.86,181.655,17.05973,-0.03727853,15,0,15.28434,0.02859354,
2021/06/15 07:39:38,238562.9641,3600.0026,1.00,21.00,19.00,1.00,0.00,0,3.048351,0,5.689728,8.356132,,32.35925,29.86937,27176.07,16901.95,,146.86,181.655043,15.24949,0.01174271,15,0,15.15477,-0.05433321,
2021/06/15 08:09:38,240363.0086,1800.0050,1.00,24.00,20.00,1.00,0.00,0,3.060199,0,5.689728,8.356132,,32.35925,29.86937,27176.07,16901.95,,146.86,181.655043,15.18562,-0.09419799,15,0,15.069,-0.04181385,
