Date_Time                    ,Test_Time(s),Step_Time(s),Cycle_Index,Step_Index,TC_Counter1,TC_Counter2,TC_Counter3,TC_Counter4,Current(A),Voltage(V),Power(W),Charge_Capacity(Ah),Discharge_Capacity(Ah),Mean_Voltage(V),Charge_Energy(Wh),Discharge_Energy(Wh),Charge_Time(s),Discharge_Time(s),V_Max_On_Cycle(V),Coulombic_Efficiency(%),mAh/g,Aux_Temperature_1(C),Aux_dT/dt_1(C)
2021/11/19 10:33:46,1800.0035,1800.0035,1.00,1.00,0.00,0.00,0.00,0.00,0,3.536921,0,0,0,,0,0,0,0,,0,0,25.67643,-0.01014233,
2021/11/19 12:26:48,8581.884099,6781.8427,1.00,2.00,0.00,0.00,0.00,0.00,0.04999278,4.199916,0.20996547660648,2.269555,1.471254E-05,3.93323246270045,8.920198,5.203707E-05,6778.764,0.0444,,0,0.00032,25.81764,0.07259846,
2021/11/19 12:56:48,10381.928,1800.0029,1.00,3.00,0.00,0.00,0.00,0.00,0,4.187177,0,2.269555,1.471254E-05,,8.920198,5.203707E-05,6778.766,0.0444,,0,0.00032,25.88153,0.05579412,
2021/11/19 13:56:51,13984.3927,3602.422,1.00,4.00,0.00,0.00,0.00,0.00,-3.002304,2.499989,-7.505726974656,2.269555,3.004623,3.59685955859307,8.920198,10.74922,6778.777,3601.508,,132.39,65.317891,29.41158,0.02783835,
2021/11/19 14:26:51,15784.4446,1800.0021,1.00,6.00,0.00,0.00,0.00,0.00,0,2.972132,0,2.269555,3.00463,,8.920198,10.74923,6778.777,3601.517,,132.39,65.318043,25.49554,0.06934106,
2021/11/19 16:47:51,24244.5644,8460.0809,1.00,7.00,0.00,0.00,0.00,0.00,0.04999926,4.199928,0.20999329205328,5.271445,3.004658,3.80870482486714,20.38299,10.74932,15235.35,3601.551,,57,65.318652,25.23899,-0.03459394,
2021/11/19 17:17:51,26044.6067,1800.0022,1.00,8.00,0.00,0.00,0.00,0.00,0,4.187584,0,5.271445,3.004658,,20.38299,10.74932,15235.36,3601.551,,57,65.318652,25.53352,0.07849574,
2021/11/19 17:17:53,26046.6949,2.0494,1.00,9.00,0.00,0.00,0.00,0.00,0.2499991,4.192686,1.0481677265826,5.271445,3.004658,-∞,20.38299,10.74932,15235.36,3601.551,,57,65.318652,25.5261693795166,0.0735983510407486,
2021/11/19 17:27:53,26646.74,600.0033,1.00,10.00,0.00,0.00,0.00,0.00,0,4.186112,0,5.271445,3.004658,,20.38299,10.74932,15235.36,3601.551,,57,65.318652,25.22212,-0.06598592,
2021/11/19 17:42:44,27537.3731,600.0016,1.00,12.00,0.00,0.00,0.00,0.00,0,4.185281,0,5.271445,3.004658,,20.38299,10.74932,15235.36,3601.551,,57,65.318652,25.39703,-0.02383947,
