Date_Time                    ,Test_Time(s),Step_Time(s),Cycle_Index,Step_Index,TC_Counter1,TC_Counter2,TC_Counter3,TC_Counter4,Current(A),Voltage(V),Power(W),Charge_Capacity(Ah),Discharge_Capacity(Ah),Mean_Voltage(V),Charge_Energy(Wh),Discharge_Energy(Wh),Charge_Time(s),Discharge_Time(s),V_Max_On_Cycle(V),Coulombic_Efficiency(%),mAh/g,Aux_Temperature_1(C),Aux_dT/dt_1(C)
2021/11/19 18:36:01,30703.7596,3602.9824,1.00,13.00,0.00,0.00,0.00,0.00,-3.014153,2.499945,-7.535216721585,5.216365,6.029569,3.59619975856483,20.16493,21.57078,14775.51,7220.94,,115.59,131.077587,31.03629,0.09216547,
2021/11/19 19:06:01,32503.8138,1800.0036,1.00,15.00,0.00,0.00,0.00,0.00,0,2.945931,0,5.216365,4.271733E-06,,20.16493,21.5708,14775.51,7220.95,,0,9.3E-05,26.06614,0.02468765,
2021/11/19 21:22:58,40721.3541,8217.492,2.00,7.00,0.00,0.00,0.00,0.00,0.04999829,4.199983,0.20999196802907,8.185541,3.494524E-05,3.80685980696613,31.49626,21.57089,8212.84,0.0475,,0,0.00076,25.59302,0.08027434,
2021/11/19 21:52:59,42521.4002,1800.0026,2.00,8.00,0.00,0.00,0.00,0.00,0,4.186269,0,8.185541,3.494524E-05,,31.49626,21.57089,8212.842,0.0475,,0,0.00076,25.39556,-0.04153311,
2021/11/19 21:53:01,42523.4924,2.051899,2.00,9.00,0.00,0.00,0.00,0.00,0.2499788,4.191369,1.0477533929772,8.185541,3.494524E-05,,31.49626,21.57089,8212.842,0.0475,,0,0.00076,25.3982994926943,-0.0404060198750324,
2021/11/19 22:03:01,43123.5373,600.0023,2.00,10.00,0.00,0.00,0.00,0.00,0,4.184747,0,8.185541,3.494524E-05,,31.49626,21.57089,8212.842,0.0475,,0,0.00076,25.27652,-0.05594909,
2021/11/19 22:17:40,44002.6345,600.0025,2.00,12.00,0.00,0.00,0.00,0.00,0,4.183617,0,8.185541,3.494524E-05,,31.49626,21.57089,8212.842,0.0475,,0,0.00076,25.20878,-0.08015454,
2021/11/19 23:17:33,47596.308,3593.6315,2.00,13.00,0.00,0.00,0.00,0.00,-3.014633,2.499993,-7.536561397569,8.185541,3.007627,3.59780305374121,31.49626,32.3356,8212.853,3592.63,,36.74,65.383196,30.48837,0.0811106,
2021/11/19 23:47:33,49396.3615,1800.0036,2.00,15.00,0.00,0.00,0.00,0.00,0,2.94272,0,8.185541,5.193096E-06,,31.49626,32.33562,8212.853,3592.638,,0,0.000113,25.42516,0.0773561,
2021/11/20 02:03:52,57574.8748,8178.464,3.00,7.00,0.00,0.00,0.00,0.00,0.04998749,4.199928,0.20994385890072,11.1472,3.360278E-05,3.80751431847141,42.79946,32.3357,8175.717,0.041,,0,0.00073,25.58208,0.04318535,
2021/11/20 02:33:52,59374.922,1800.0037,3.00,8.00,0.00,0.00,0.00,0.00,0,4.186467,0,11.1472,3.360278E-05,,42.79946,32.3357,8175.721,0.041,,0,0.00073,25.61688,0.01639307,
2021/11/20 02:33:54,59377.014,2.051499,3.00,9.00,0.00,0.00,0.00,0.00,0.2499985,4.191548,1.047880712678,11.1472,3.360278E-05,-∞,42.79946,32.3357,8175.721,0.041,,0,0.00073,25.6092046569461,0.0165097694901667,
2021/11/20 02:43:54,59977.0591,600.003,3.00,10.00,0.00,0.00,0.00,0.00,0,4.184843,0,11.1472,3.360278E-05,,42.79946,32.3357,8175.721,0.041,,0,0.00073,25.28358,-0.02457976,
2021/11/20 02:58:51,60874.2467,600.0033,3.00,12.00,0.00,0.00,0.00,0.00,0,4.184026,0,11.1472,3.360278E-05,,42.79946,32.3357,8175.721,0.041,,0,0.00073,25.24545,-0.05416155,
2021/11/20 03:58:34,64456.758,3582.471,3.00,13.00,0.00,0.00,0.00,0.00,-3.014717,2.499926,-7.536569410942,11.1472,2.998389,3.59921958221202,42.79947,43.07234,8175.757,3581.433,,26.9,65.18237,30.37962,0.04111528,
2021/11/20 04:28:34,66256.811499,1800.002,3.00,15.00,0.00,0.00,0.00,0.00,0,2.942635,0,11.1472,3.517026E-06,,42.79947,43.07236,8175.757,3581.441,,0,7.6E-05,25.50726,0.05486727,
2021/11/20 06:44:14,74397.2155,8140.3549,4.00,7.00,0.00,0.00,0.00,0.00,0.0499943,4.200052,0.2099786597036,14.09973,3.274436E-05,3.80902129247959,54.06977,43.07244,8137.684,0.0396,,0,0.000712,25.49035,-0.02818584,
2021/11/20 07:14:14,76197.2625,1800.0034,4.00,8.00,0.00,0.00,0.00,0.00,0,4.186565,0,14.09973,3.274436E-05,,54.06977,43.07244,8137.688,0.0396,,0,0.000712,25.39661,0.04391134,
2021/11/20 07:14:16,76199.3531,2.051899,4.00,9.00,0.00,0.00,0.00,0.00,0.005330801,4.18691,0.02231958401491,14.09973,3.274436E-05,-∞,54.06977,43.07244,8137.688,0.0396,,0,0.000712,25.3891020087292,0.0409145754519339,
2021/11/20 07:24:17,76799.3988,600.0021,4.00,10.00,0.00,0.00,0.00,0.00,0,4.184983,0,14.09973,3.274436E-05,,54.06977,43.07244,8137.688,0.0396,,0,0.000712,25.42278,0.03040314,
2021/11/20 07:39:06,77688.6048,600.0033,4.00,12.00,0.00,0.00,0.00,0.00,0,4.18414,0,14.09973,3.274436E-05,,54.06977,43.07244,8137.688,0.0396,,0,0.000712,25.28427,-0.03724337,
2021/11/20 08:38:37,81259.9696,3571.3254,4.00,13.00,0.00,0.00,0.00,0.00,-3.01506,2.499997,-7.53764095482,14.09973,2.989395,3.60073459502852,54.06977,53.78177,8137.694,3570.323,,21.2,64.986848,30.16331,-0.02642334,
2021/11/20 09:08:37,83060.0252,1800.0035,4.00,15.00,0.00,0.00,0.00,0.00,0,2.943415,0,14.09973,2.51274E-06,,54.06977,53.78178,8137.694,3570.33,,0,5.5E-05,25.32889,0.02288103,
2021/11/20 09:09:07,83090.0714,30.0059,5.00,17.00,0.00,0.00,0.00,0.00,0,2.943744,0,14.09973,2.51274E-06,,54.06977,53.78178,0,0,,0,5.5E-05,25.31915,-0.07374346,
