Date_Time                    ,Test_Time(s),Step_Time(s),Cycle_Index,Step_Index,TC_Counter1,TC_Counter2,TC_Counter3,Current(A),Voltage(V),Power(W),Charge_Capacity(Ah),Discharge_Capacity(Ah),Charge_Energy(Wh),Discharge_Energy(Wh),Charge_Time(s),Discharge_Time(s),V_Max_On_Cycle(V),Coulombic_Efficiency(%),mAh/g,Aux_Temperature_1(C),Aux_dT/dt_1(C),Aux_Temperature_2(C),Aux_dT/dt_2(C),Aux_Temperature_3(C),Aux_dT/dt_3(C)
2021/03/31 01:43:39,225871.015,95180.4986,1,11,0,0,0,0.1151047,4.199971,0.4834364019637,8.852272,5.757243,33.59291,21.05396,111865.9,93927.17,,65.04,125.157457,27.12424,-0.0477457,25,0,26.62013,-0.08109689,
