Date_Time                    ,Test_Time(s),Step_Time(s),Cycle_Index,Step_Index,TC_Counter1,TC_Counter2,TC_Counter3,TC_Counter4,Current(A),Voltage(V),Power(W),Charge_Capacity(Ah),Discharge_Capacity(Ah),Mean_Voltage(V),Charge_Energy(Wh),Discharge_Energy(Wh),Charge_Time(s),Discharge_Time(s),V_Max_On_Cycle(V),Coulombic_Efficiency(%),mAh/g,Aux_Temperature_1(C),Aux_dT/dt_1(C),Aux_Temperature_2(C),Aux_dT/dt_2(C),Aux_Temperature_3(C),Aux_dT/dt_3(C)
2021/06/22 23:15:47,39779.1461,40.0026,1.00,18.00,1.00,0.00,0.00,0.00,0,4.108122,0,2.737206,2.880073,,20.83847,10.65827,15422.13,6803.43,,105.22,62.610283,45.12719,0.08507013,45,0,45.15467,0.02720714,
2021/06/22 23:20:25,40056.8093,277.6204,1.00,20.00,1.00,0.00,0.00,0.00,-1.49996,4.04571,-6.0684031716,2.737223,2.995606,,20.83854,11.12683,15422.17,7080.72,,109.44,65.12187,45.04803,0.1402318,45,0,45.25369,0.1637495,
2021/06/22 23:50:25,41856.8499,1800.0028,1.00,21.00,1.00,0.00,0.00,0.00,0,4.091312,0,2.737223,2.995607,,20.83854,11.12684,15422.17,7080.724,,109.44,65.121891,44.54259,-0.1145446,45,0,44.89248,-0.08020163,
2021/06/23 00:00:31,42462.9598,300.0022,1.00,14.00,2.00,0.00,0.00,0.00,0,4.09149,0,2.737223,2.995607,,20.83854,11.12684,15422.17,7080.724,,109.44,65.121891,44.81747,0.1374447,45,0,45.14662,0.171659,
2021/06/23 00:00:41,42472.9969,10.0024,1.00,15.00,2.00,0.00,0.00,0.00,-9.047668,3.875842,-35.067331636456,2.737223,3.020698,,20.83854,11.22456,15422.18,7090.732,,110.36,65.667348,44.47809,-0.04921436,45,0,44.46442,0.03007531,
2021/06/23 00:01:21,42513.0354,40.0024,1.00,16.00,2.00,0.00,0.00,0.00,0,4.083769,0,2.737223,3.020705,,20.83854,11.22458,15422.18,7090.735,,110.36,65.6675,44.74218,0.02319455,45,0,44.51583,-0.07328033,
2021/06/23 00:01:31,42523.0757,10.0031,1.00,17.00,2.00,0.00,0.00,0.00,1.791069,4.127182,7.392067737558,2.742183,3.020796,,20.85899,11.22496,15432.16,7090.771,,110.16,65.669478,44.74094,0.008116961,45,0,44.83016,0.09171963,
2021/06/23 00:02:11,42563.1136,40.0025,1.00,18.00,2.00,0.00,0.00,0.00,0,4.088038,0,2.742185,3.020796,,20.85899,11.22496,15432.17,7090.771,,110.16,65.669478,44.99538,0.1224017,45,0,45.064,0.07097006,
2021/06/23 00:06:49,42840.7847,277.6317,1.00,20.00,2.00,0.00,0.00,0.00,-1.499907,4.026133,-6.038825069631,2.742201,3.136329,,20.85906,11.69134,15432.2,7368.063,,114.37,68.181065,45.01695,0.1263297,45,0,45.17466,0.1691628,
2021/06/23 00:36:49,44640.8238,1800.0027,1.00,21.00,2.00,0.00,0.00,0.00,0,4.07618,0,2.742201,3.136331,,20.85906,11.69135,15432.2,7368.067,,114.37,68.181109,44.84882,0.09888053,45,0,45.04771,0.137428,
2021/06/23 00:46:31,45222.9863,300.0023,1.00,14.00,3.00,0.00,0.00,0.00,0,4.076159,0,2.742201,3.136331,,20.85906,11.69135,15432.2,7368.067,,114.37,68.181109,44.47937,-0.04250407,45,0,44.82932,0.04754066,
2021/06/23 00:46:41,45233.0242,10.003,1.00,15.00,3.00,0.00,0.00,0.00,-9.045784,3.854633,-34.868177517272,2.742201,3.161422,,20.85906,11.78865,15432.2,7378.081,,115.29,68.726565,44.77774,0.1138747,45,0,45.05893,0.1288831,
2021/06/23 00:47:21,45273.0628,40.0023,1.00,16.00,3.00,0.00,0.00,0.00,0,4.064533,0,2.742201,3.16143,,20.85906,11.78868,15432.2,7378.083,,115.29,68.726739,44.90644,0.0739646,45,0,44.6596,0.01610041,
2021/06/23 00:47:31,45283.0999,10.0022,1.00,17.00,3.00,0.00,0.00,0.00,1.790894,4.110156,7.360853719464,2.747166,3.161515,,20.87944,11.78902,15442.19,7378.117,,115.08,68.728587,44.7825,-0.07410407,45,0,44.60421,-0.1448369,
2021/06/23 00:48:11,45323.1387,40.0026,1.00,18.00,3.00,0.00,0.00,0.00,0,4.071238,0,2.747168,3.161515,,20.87945,11.78902,15442.19,7378.117,,115.08,68.728587,44.67435,-0.1037407,45,0,44.61954,-0.05016923,
2021/06/23 00:52:49,45600.8532,277.6709,1.00,20.00,3.00,0.00,0.00,0.00,-1.49993,3.98688,-5.9800409184,2.747186,3.277047,,20.87952,12.25207,15442.23,7655.407,,119.29,71.240152,44.73272,-0.04688025,45,0,44.54756,-0.1497567,
2021/06/23 01:22:49,47400.8945,1800.0035,1.00,21.00,3.00,0.00,0.00,0.00,0,4.039334,0,2.747186,3.277049,,20.87952,12.25208,15442.23,7655.411,,119.29,71.240196,44.84241,0.05358577,45,0,45.14413,0.1156962,
2021/06/23 01:32:09,47961.6175,300.0031,1.00,14.00,4.00,0.00,0.00,0.00,0,4.039055,0,2.747186,3.277049,,20.87952,12.25208,15442.23,7655.411,,119.29,71.240196,44.54709,0.1168156,45,0,44.94498,0.1339424,
2021/06/23 01:32:19,47971.6568,10.0021,1.00,15.00,4.00,0.00,0.00,0.00,-9.041054,3.812851,-34.472191784954,2.747186,3.302131,,20.87952,12.34836,15442.23,7665.425,,120.2,71.785457,44.54622,-0.1072919,45,0,44.81382,-0.05796671,
2021/06/23 01:32:59,48011.6957,40.0026,1.00,16.00,4.00,0.00,0.00,0.00,0,4.022019,0,2.747186,3.302138,,20.87952,12.34839,15442.23,7665.428,,120.2,71.785609,44.85664,-0.002639294,45,0,44.62349,-0.1205122,
2021/06/23 01:33:09,48021.7326,10.0029,1.00,17.00,4.00,0.00,0.00,0.00,1.790947,4.06937,7.28802599339,2.75215,3.302211,,20.89969,12.34868,15452.22,7665.457,,119.99,71.787196,45.01048,-0.07745862,45,0,44.59992,-0.1438951,
2021/06/23 01:33:50,48061.7723,40.0026,1.00,18.00,4.00,0.00,0.00,0.00,0,4.031111,0,2.752152,3.302211,,20.89969,12.34868,15452.22,7665.457,,119.99,71.787196,44.76153,0.1249206,45,0,44.92126,0.1356542,
2021/06/23 01:38:27,48339.4657,277.6508,1.00,20.00,4.00,0.00,0.00,0.00,-1.500095,3.933188,-5.90015565286,2.752167,3.417744,,20.89976,12.806,15452.25,7942.709,,124.18,74.298783,45.04089,0.1103854,45,0,45.18489,0.168227,
2021/06/23 02:08:27,50139.5056,1800.0035,1.00,21.00,4.00,0.00,0.00,0.00,0,3.989342,0,2.752167,3.417745,,20.89976,12.80601,15452.25,7942.712,,124.18,74.298804,44.68746,-0.02972603,45,0,45.11265,0.05812168,
2021/06/23 02:18:19,50731.7283,300.0024,1.00,14.00,5.00,0.00,0.00,0.00,0,3.989642,0,2.752167,3.417745,,20.89976,12.80601,15452.25,7942.712,,124.18,74.298804,44.40983,-0.09995699,45,0,44.63633,-0.1577532,
2021/06/23 02:18:30,50741.7652,10.0022,1.00,15.00,5.00,0.00,0.00,0.00,-9.043907,3.763824,-34.039674220368,2.752167,3.442824,,20.89976,12.90106,15452.27,7952.72,,125.09,74.844,44.70998,-0.08357763,45,0,44.69633,-0.1671171,
2021/06/23 02:19:10,50781.8039,40.0025,1.00,16.00,5.00,0.00,0.00,0.00,0,3.968995,0,2.752167,3.442831,,20.89976,12.90109,15452.27,7952.723,,125.1,74.844152,44.69415,-0.02328038,45,0,44.74908,0.0645411,
2021/06/23 02:19:20,50791.8408,10.0023,1.00,17.00,5.00,0.00,0.00,0.00,1.791313,4.017557,7.196702082341,2.75713,3.442908,,20.91966,12.90139,15462.25,7952.753,,124.87,74.845826,44.79282,-0.007199049,45,0,44.6214,-0.09507895,
2021/06/23 02:20:00,50831.8796,40.0024,1.00,18.00,5.00,0.00,0.00,0.00,0,3.980605,0,2.757132,3.442908,,20.91966,12.90139,15462.26,7952.753,,124.87,74.845826,44.6291,-0.1440656,45,0,44.68404,-0.1012111,
2021/06/23 02:24:37,51109.585,277.6625,1.00,20.00,5.00,0.00,0.00,0.00,-1.499943,3.883738,-5.825385626934,2.757147,3.55844,,20.91973,13.35275,15462.29,8230.043,,129.06,77.357391,44.67764,-0.1058257,45,0,44.6091,-0.09079814,
2021/06/23 02:54:37,52909.6228,1800.0023,1.00,21.00,5.00,0.00,0.00,0.00,0,3.944769,0,2.757147,3.558442,,20.91973,13.35276,15462.29,8230.046,,129.06,77.357435,44.55399,-0.07700801,45,0,44.62268,-0.1669717,
2021/06/23 03:03:59,53471.3066,300.0022,1.00,14.00,6.00,0.00,0.00,0.00,0,3.944934,0,2.757147,3.558442,,20.91973,13.35276,15462.29,8230.046,,129.06,77.357435,44.84069,0.06977916,45,0,44.97105,-0.005284548,
2021/06/23 03:04:09,53481.343,10.0026,1.00,15.00,6.00,0.00,0.00,0.00,-9.041435,3.722012,-33.65232956722,2.757147,3.583517,,20.91973,13.44673,15462.3,8240.054,,129.97,77.902543,44.46567,-0.0682795,45,0,44.58239,-0.1325476,
2021/06/23 03:04:49,53521.3834,40.0027,1.00,16.00,6.00,0.00,0.00,0.00,0,3.922671,0,2.757147,3.583527,,20.91973,13.44676,15462.3,8240.058,,129.97,77.902761,44.58955,-0.1330435,45,0,44.65136,-0.06875396,
2021/06/23 03:04:59,53531.4235,10.0023,1.00,17.00,6.00,0.00,0.00,0.00,1.791069,3.971515,7.113257399535,2.762112,3.583623,,20.9394,13.44714,15472.28,8240.096,,129.74,77.904848,44.6328,-0.1209474,45,0,45.11798,0.1133418,
2021/06/23 03:05:39,53571.463,40.0023,1.00,18.00,6.00,0.00,0.00,0.00,0,3.936012,0,2.762113,3.583623,,20.93941,13.44714,15472.29,8240.096,,129.74,77.904848,44.75472,0.08068085,45,0,44.94911,0.1257038,
2021/06/23 03:10:17,53849.1462,277.6405,1.00,20.00,6.00,0.00,0.00,0.00,-1.500092,3.840317,-5.760828809164,2.762129,3.699156,,20.93947,13.89338,15472.32,8517.348,,133.92,80.416435,44.94583,0.1029825,45,0,45.06244,0.1587021,
2021/06/23 03:40:17,55649.1862,1800.0021,1.00,21.00,6.00,0.00,0.00,0.00,0,3.90774,0,2.762129,3.699157,,20.93947,13.89338,15472.32,8517.352,,133.92,80.416457,44.28122,-0.0437355,45,0,44.50779,-0.0973022,
2021/06/23 03:50:04,56236.3125,300.0035,1.00,14.00,7.00,0.00,0.00,0.00,0,3.908359,0,2.762129,3.699157,,20.93947,13.89338,15472.32,8517.352,,133.92,80.416457,44.45261,-0.009676218,45,0,44.88486,0.1060832,
2021/06/23 03:50:14,56246.3528,10.0021,1.00,15.00,7.00,0.00,0.00,0.00,-9.041359,3.686536,-33.331295442424,2.762129,3.724231,,20.93947,13.98645,15472.33,8527.362,,134.83,80.961543,44.87075,0.08400679,45,0,44.99422,0.02396107,
2021/06/23 03:50:54,56286.3924,40.0025,1.00,16.00,7.00,0.00,0.00,0.00,0,3.88326,0,2.762129,3.724239,,20.93947,13.98648,15472.33,8527.365,,134.83,80.961717,44.87548,-0.03680348,45,0,44.98526,0.0339067,
2021/06/23 03:51:04,56296.4301,10.0021,1.00,17.00,7.00,0.00,0.00,0.00,1.791451,3.931262,7.042663241162,2.767095,3.724319,,20.95896,13.9868,15482.32,8527.397,,134.59,80.963457,45.00156,0.1421869,45,0,44.98792,0.1421905,
2021/06/23 03:51:44,56336.4681,40.0024,1.00,18.00,7.00,0.00,0.00,0.00,0,3.897036,0,2.767097,3.724319,,20.95896,13.9868,15482.32,8527.397,,134.59,80.963457,44.59671,-0.1439404,45,0,44.48012,-0.09463191,
2021/06/23 03:56:22,56614.1832,277.6723,1.00,20.00,7.00,0.00,0.00,0.00,-1.499909,3.798779,-5.697822811111,2.767116,3.839853,,20.95904,14.42833,15482.36,8804.692,,138.77,83.475065,44.73288,0.07057071,45,0,44.67807,0.03197789,
2021/06/23 04:26:22,58414.2232,1800.002,1.00,21.00,7.00,0.00,0.00,0.00,0,3.863507,0,2.767116,3.839854,,20.95904,14.42833,15482.36,8804.695,,138.77,83.475087,44.45652,0.01790881,45,0,44.84076,0.06932139,
2021/06/23 04:35:54,58986.4928,300.003,1.00,14.00,8.00,0.00,0.00,0.00,0,3.864255,0,2.767116,3.839854,,20.95904,14.42833,15482.36,8804.695,,138.77,83.475087,44.36518,-0.07849574,45,0,44.68776,-0.1062953,
2021/06/23 04:36:04,58996.5332,10.0031,1.00,15.00,8.00,0.00,0.00,0.00,-9.043282,3.646822,-32.979239749804,2.767116,3.864929,,20.95904,14.52037,15482.37,8814.706,,139.67,84.020196,44.88926,0.1292729,45,0,44.89618,0.05637169,
2021/06/23 04:36:44,59036.572,40.0027,1.00,16.00,8.00,0.00,0.00,0.00,0,3.838268,0,2.767116,3.864937,,20.95904,14.5204,15482.37,8814.709,,139.67,84.02037,44.96855,0.1382148,45,0,45.12627,0.1361024,
2021/06/23 04:36:54,59046.6104,10.003,1.00,17.00,8.00,0.00,0.00,0.00,1.79213,3.882706,6.95831390378,2.772079,3.865018,,20.97828,14.52071,15492.36,8814.741,,139.43,84.02213,44.66172,-0.101099,45,0,44.83326,-0.09250045,
2021/06/23 04:37:34,59086.6501,40.0025,1.00,18.00,8.00,0.00,0.00,0.00,0,3.847987,0,2.772081,3.865018,,20.97828,14.52071,15492.36,8814.741,,139.43,84.02213,44.51078,-0.1194823,45,0,44.47653,-0.1837671,
2021/06/23 04:42:12,59364.3869,277.6957,1.00,20.00,8.00,0.00,0.00,0.00,-1.499906,3.754597,-5.631542567882,2.772098,3.980551,,20.97835,14.95716,15492.4,9092.035,,143.59,86.533717,44.56655,0.01186252,45,0,44.69696,-0.05461097,
2021/06/23 05:12:12,61164.4262,1800.003,1.00,21.00,8.00,0.00,0.00,0.00,0,3.799455,0,2.772098,3.980552,,20.97835,14.95716,15492.4,9092.038,,143.59,86.533739,44.84157,0.152427,45,0,45.23238,0.171603,
2021/06/23 05:22:08,61760.6889,300.0022,1.00,14.00,9.00,0.00,0.00,0.00,0,3.799615,0,2.772098,3.980552,,20.97835,14.95716,15492.4,9092.038,,143.59,86.533739,44.44781,-0.07327914,45,0,44.64686,-0.1503742,
2021/06/23 05:22:18,61770.7266,10.003,1.00,15.00,9.00,0.00,0.00,0.00,-9.044144,3.591726,-32.484087152544,2.772098,4.00562,,20.97835,15.04774,15492.42,9102.039,,144.5,87.078696,44.91935,0.07263422,45,0,45.0771,0.008300543,
2021/06/23 05:22:59,61810.7677,40.0025,1.00,16.00,9.00,0.00,0.00,0.00,0,3.784611,0,2.772098,4.00563,,20.97835,15.04778,15492.42,9102.043,,144.5,87.078913,45.00074,0.05861282,45,0,45.22014,0.1292992,
2021/06/23 05:23:09,61820.8088,10.0031,1.00,17.00,9.00,0.00,0.00,0.00,1.791451,3.827151,6.856153486101,2.777063,4.00572,,20.99733,15.04812,15502.4,9102.079,,144.24,87.08087,44.96081,0.09841204,45,0,45.28986,0.1862144,
2021/06/23 05:23:49,61860.8483,40.0026,1.00,18.00,9.00,0.00,0.00,0.00,0,3.790995,0,2.777065,4.00572,,20.99733,15.04812,15502.41,9102.079,,144.24,87.08087,44.9563,0.04464984,45,0,45.03178,-0.01109362,
2021/06/23 05:28:26,62138.5451,277.6526,1.00,20.00,9.00,0.00,0.00,0.00,-1.500156,3.705649,-5.559051581244,2.777082,4.121253,,20.9974,15.47888,15502.44,9379.327,,148.4,89.592457,44.90443,0.1341164,45,0,45.26779,0.1533103,
2021/06/23 05:58:26,63938.5843,1800.0021,1.00,21.00,9.00,0.00,0.00,0.00,0,3.752438,0,2.777082,4.121254,,20.9974,15.47889,15502.44,9379.331,,148.4,89.592478,44.77865,-0.002417564,45,0,45.25174,0.09182811,
2021/06/23 06:08:00,64512.2413,300.0023,1.00,14.00,10.00,0.00,0.00,0.00,0,3.752844,0,2.777082,4.121254,,20.9974,15.47889,15502.44,9379.331,,148.4,89.592478,44.34937,-0.142163,45,0,44.6651,-0.09708881,
2021/06/23 06:08:10,64522.2798,10.0031,1.00,15.00,10.00,0.00,0.00,0.00,-9.041794,3.539975,-32.00772471515,2.777082,4.146328,,20.9974,15.56826,15502.45,9389.342,,149.31,90.137565,44.79503,-0.1213717,45,0,44.82254,-0.1555824,
2021/06/23 06:08:50,64562.3202,40.0026,1.00,16.00,10.00,0.00,0.00,0.00,0,3.736412,0,2.777082,4.146336,,20.9974,15.56828,15502.45,9389.345,,149.31,90.137739,44.81173,0.0856483,45,0,44.72264,0.01061678,
2021/06/23 06:09:00,64572.3602,10.0021,1.00,17.00,10.00,0.00,0.00,0.00,1.791405,3.780269,6.771992787945,2.78205,4.14642,,21.01615,15.5686,15512.44,9389.378,,149.04,90.139565,44.98671,0.1275611,45,0,45.0896,0.08895516,
2021/06/23 06:09:40,64612.4022,40.0033,1.00,18.00,10.00,0.00,0.00,0.00,0,3.744353,0,2.782051,4.14642,,21.01616,15.5686,15512.45,9389.378,,149.04,90.139565,44.51345,-0.02702236,45,0,44.73991,0.04152656,
2021/06/23 06:14:18,64890.0766,277.6307,1.00,20.00,10.00,0.00,0.00,0.00,-1.500137,3.656549,-5.485324447213,2.782069,4.261953,,21.01622,15.99366,15512.48,9666.632,,153.19,92.651152,44.26852,-0.1393914,45,0,44.76265,-0.06428838,
2021/06/23 06:44:18,66690.114,1800.0019,1.00,21.00,10.00,0.00,0.00,0.00,0,3.70814,0,2.782069,4.261954,,21.01622,15.99366,15512.48,9666.633,,153.19,92.651174,44.71402,0.09846091,45,0,44.90612,0.05983591,
2021/06/23 06:53:47,67259.1253,300.0021,1.00,14.00,11.00,0.00,0.00,0.00,0,3.708387,0,2.782069,4.261954,,21.01622,15.99366,15512.48,9666.633,,153.19,92.651174,44.83273,0.07793427,45,0,45.08647,0.03717542,
2021/06/23 06:53:57,67269.1646,10.003,1.00,15.00,11.00,0.00,0.00,0.00,-9.041603,3.495773,-31.607391644119,2.782069,4.287024,,21.01622,16.08191,15512.5,9676.64,,154.09,93.196174,44.62452,-0.08489966,45,0,44.97435,-0.05914569,
2021/06/23 06:54:37,67309.2043,40.0026,1.00,16.00,11.00,0.00,0.00,0.00,0,3.690247,0,2.782069,4.287032,,21.01622,16.08194,15512.5,9676.643,,154.1,93.196348,44.83423,0.03298283,45,0,45.07426,0.1272631,
2021/06/23 06:54:47,67319.2437,10.0023,1.00,17.00,11.00,0.00,0.00,0.00,1.791252,3.733676,6.687954602352,2.787034,4.287122,,21.03473,16.08228,15522.48,9676.679,,153.82,93.198304,44.69322,0.08974195,45,0,44.94702,0.1625776,
2021/06/23 06:55:27,67359.2834,40.0027,1.00,18.00,11.00,0.00,0.00,0.00,0,3.699329,0,2.787036,4.287122,,21.03474,16.08228,15522.48,9676.679,,153.82,93.198304,44.67173,-0.004767179,45,0,44.66493,-0.08834958,
2021/06/23 07:00:05,67636.9983,277.6708,1.00,20.00,11.00,0.00,0.00,0.00,-1.499929,3.614676,-5.421757358004,2.787054,4.402656,,21.03481,16.50221,15522.52,9953.97,,157.97,95.709913,44.72693,0.0948894,45,0,45.0433,-0.1072311,
2021/06/23 07:30:05,69437.0376,1800.003,1.00,21.00,11.00,0.00,0.00,0.00,0,3.671176,0,2.787054,4.402657,,21.03481,16.50221,15522.52,9953.973,,157.97,95.709935,44.63198,0.05425811,45,0,45.06408,0.1549554,
2021/06/23 07:39:48,70020.1179,300.0022,1.00,14.00,12.00,0.00,0.00,0.00,0,3.671463,0,2.787054,4.402657,,21.03481,16.50221,15522.52,9953.973,,157.97,95.709935,44.49311,-0.1405394,45,0,44.80875,-0.129745,
2021/06/23 07:39:58,70030.1572,10.0023,1.00,15.00,12.00,0.00,0.00,0.00,-9.041664,3.461148,-31.294537270272,2.787054,4.427735,,21.03481,16.5896,15522.53,9963.985,,158.87,96.255109,44.88378,-0.0535357,45,0,44.91813,-0.1113641,
2021/06/23 07:40:38,70070.1951,40.0025,1.00,16.00,12.00,0.00,0.00,0.00,0,3.653384,0,2.787054,4.427743,,21.03481,16.58963,15522.53,9963.988,,158.87,96.255283,45.20842,0.1023757,45,0,45.16051,0.11953,
2021/06/23 07:40:48,70080.2328,10.0022,1.00,17.00,12.00,0.00,0.00,0.00,1.791466,3.696441,6.622048372506,2.792018,4.427828,,21.05313,16.58994,15532.51,9964.022,,158.59,96.25713,44.91598,-0.02757788,45,0,45.12856,0.06668448,
2021/06/23 07:41:28,70120.2717,40.0025,1.00,18.00,12.00,0.00,0.00,0.00,0,3.66213,0,2.79202,4.427828,,21.05313,16.58994,15532.52,9964.022,,158.59,96.25713,44.99033,0.0887692,45,0,45.25084,0.1273358,
2021/06/23 07:46:06,70397.9973,277.6796,1.00,20.00,12.00,0.00,0.00,0.00,-1.499967,3.580591,-5.370768340497,2.792039,4.543361,,21.0532,17.00576,15532.56,10241.31,,162.73,98.768717,45.06294,0.07927895,45,0,45.12469,0.1006985,
2021/06/23 08:16:06,72198.0358,1800.0023,1.00,21.00,12.00,0.00,0.00,0.00,0,3.636408,0,2.792039,4.543362,,21.0532,17.00577,15532.56,10241.31,,162.73,98.768739,44.86394,0.01769543,45,0,45.41914,0.09046912,
2021/06/23 08:25:58,72790.7224,300.0022,1.00,14.00,13.00,0.00,0.00,0.00,0,3.636877,0,2.792039,4.543362,,21.0532,17.00577,15532.56,10241.31,,162.73,98.768739,45.07305,0.137614,45,0,45.34037,0.1418233,
2021/06/23 08:26:08,72800.7608,10.003,1.00,15.00,13.00,0.00,0.00,0.00,-9.04351,3.427932,-31.00053732132,2.792039,4.56845,,21.0532,17.09233,15532.57,10251.33,,163.62,99.31413,44.87637,-0.06231308,45,0,44.97243,-0.06869674,
2021/06/23 08:26:49,72840.7997,40.0027,1.00,16.00,13.00,0.00,0.00,0.00,0,3.620079,0,2.792039,4.568458,,21.0532,17.09236,15532.57,10251.33,,163.62,99.314304,45.00011,-0.06051302,45,0,45.13041,-0.07120252,
2021/06/23 08:26:59,72850.8375,10.0022,1.00,17.00,13.00,0.00,0.00,0.00,1.791618,3.663002,6.562700317236,2.797005,4.568541,,21.07137,17.09266,15542.55,10251.36,,163.34,99.316109,45.38889,0.1223421,45,0,45.40266,0.1566219,
