Date_Time                    ,Test_Time(s),Step_Time(s),Cycle_Index,Step_Index,TC_Counter1,TC_Counter2,TC_Counter3,TC_Counter4,Current(A),Voltage(V),Power(W),Charge_Capacity(Ah),Discharge_Capacity(Ah),Charge_Energy(Wh),Discharge_Energy(Wh),Charge_Time(s),Discharge_Time(s),V_Max_On_Cycle(V),Coulombic_Efficiency(%),mAh/g,Aux_Temperature_1(C),Aux_dT/dt_1(C)
2021/11/23 23:18:33,225666.3092,84570.5181,1,12,0,0,0,0,0.1200714,4.20007,0.504308284998,8.805771,6.373707,33.42484,23.33559,101038.4,102978.1,,72.38,138.558848,25.20901,0.04595518,
