Date_Time                    ,Test_Time(s),Step_Time(s),Cycle_Index,Step_Index,TC_Counter1,TC_Counter2,TC_Counter3,TC_Counter4,Current(A),Voltage(V),Power(W),Charge_Capacity(Ah),Discharge_Capacity(Ah),Mean_Voltage(V),Charge_Energy(Wh),Discharge_Energy(Wh),Charge_Time(s),Discharge_Time(s),V_Max_On_Cycle(V),Coulombic_Efficiency(%),mAh/g,Aux_Temperature_1(C),Aux_dT/dt_1(C)
2022/01/26 15:17:54,3600.0031,3600.0031,1.00,1.00,0.00,0.00,0.00,0.00,0,3.056435,0,0,0,,0,0,0,0,,0,0,5.770413,0.1250261,
2022/01/26 17:53:37,12942.9228,9342.8834,1.00,2.00,0.00,0.00,0.00,0.00,0.04999525,4.200307,0.20999539854175,2.708176,5.688136E-10,3.87354678459855,10.51144,1.738799E-09,9341.001,0.0061,,0,0,5.483888,-0.1361336,
2022/01/26 18:53:37,16542.969099,3600.0021,1.00,4.00,0.00,0.00,0.00,0.00,0,4.175345,0,5.707591E-08,5.688136E-10,,10.51144,1.738799E-09,9341.01,0.0061,,1,0,5.377306,-0.08883134,
2022/01/26 20:39:23,22889.126,6346.1213,1.00,5.00,0.00,0.00,0.00,0.00,-1.502678,2.499942,-3.756607844676,6.020968E-08,2.648142,3.62939553449467,10.51144,9.544166,9341.01,6344.984,,4398200000,57.568304,7.704916,0.1583566,
2022/01/26 21:39:23,26489.1829,3600.0028,1.00,8.00,0.00,0.00,0.00,0.00,0,3.107991,0,6.020968E-08,2.648147,,10.51144,9.544177,9341.01,6344.996,,4398208000,57.568413,5.754015,0.08132204,
2022/01/27 00:23:20,36325.9875,9836.7677,1.00,9.00,0.00,0.00,0.00,0.00,0.04999257,4.200199,0.20997874252143,2.642734,2.648147,3.87137824327573,20.75258,9.544177,19175.69,6345.007,,100.2,57.568413,5.768805,0.09200633,
2022/01/27 00:23:22,36328.0962,2.0478,1.00,11.00,0.00,0.00,0.00,0.00,0.2500018,4.204814,1.0512110686652,2.642734,2.648147,-∞,20.75258,9.544177,19175.7,6345.007,,100.2,57.568413,5.76858891598384,0.0925277872391072,
2022/01/27 01:23:22,39928.1379,3600.003,1.00,12.00,0.00,0.00,0.00,0.00,0,4.175774,0,2.642734,2.648147,,20.75258,9.544177,19175.7,6345.007,,100.2,57.568413,5.540863,0.1610865,
2022/01/27 01:33:08,40513.5026,300.0029,1.00,14.00,0.00,0.00,0.00,0.00,0,4.175167,0,2.642734,2.648147,,20.75258,9.544177,19175.7,6345.007,,100.2,57.568413,5.706044,0.1035818,
2022/01/27 01:33:18,40523.5406,10.0017,1.00,15.00,0.00,0.00,0.00,0.00,-8.832332,3.661615,-32.34059933618,2.61824,2.648147,∞,20.66202,9.544177,19175.71,6354.99,,101.14,57.568413,5.689673,0.03483564,
2022/01/27 01:33:58,40563.5826,40.0035,1.00,16.00,0.00,0.00,0.00,0.00,0,4.131907,0,2.61824,2.648147,,20.66202,9.544177,19175.71,6354.99,,101.14,57.568413,5.963323,0.1641276,
2022/01/27 01:34:08,40573.6241,10.003,1.00,17.00,0.00,0.00,0.00,0.00,0.8343829,4.199963,3.5043773078327,2.620911,2.648147,-227.646879091374,20.67323,9.544177,19185.71,6354.996,,101.04,57.568413,5.546921,-0.1716547,
2022/01/27 01:34:48,40613.6655,40.0035,1.00,18.00,0.00,0.00,0.00,0.00,0,4.146715,0,2.620911,2.648147,,20.67323,9.544177,19185.71,6354.996,,101.04,57.568413,5.611067,-0.04327059,
2022/01/27 01:41:16,41002.2042,388.4929,1.00,20.00,0.00,0.00,0.00,0.00,-1.499923,3.975981,-5.963665349463,2.620911,2.809984,2.79811734523216,20.67323,10.19083,19185.71,6743.415,,107.21,61.086609,5.573676,-0.1849163,
2022/01/27 02:11:16,42802.2466,1800.0022,1.00,21.00,0.00,0.00,0.00,0.00,0,4.096267,0,2.620911,2.809985,,20.67323,10.19084,19185.71,6743.417,,107.21,61.08663,5.710914,-0.1377767,
2022/01/27 02:20:56,43381.5905,300.0023,1.00,14.00,1.00,0.00,0.00,0.00,0,4.097023,0,2.620911,2.809985,,20.67323,10.19084,19185.71,6743.417,,107.21,61.08663,5.138553,0.002718866,
2022/01/27 02:21:06,43391.6324,10.0032,1.00,15.00,1.00,0.00,0.00,0.00,-8.832534,3.644083,-32.186486996322,2.596416,2.809985,,20.58315,10.19084,19185.73,6753.401,,108.23,61.08663,5.962635,-0.03913432,
2022/01/27 02:21:46,43431.6744,40.0035,1.00,16.00,1.00,0.00,0.00,0.00,0,4.074024,0,2.596409,2.809985,,20.58313,10.19084,19185.73,6753.404,,108.23,61.08663,5.979427,-0.02221406,
2022/01/27 02:21:56,43441.7136,10.0022,1.00,17.00,1.00,0.00,0.00,0.00,1.765129,4.176385,7.371858278665,2.601307,2.809985,,20.60353,10.19084,19195.73,6753.404,,108.02,61.08663,5.755647,-0.1861985,
2022/01/27 02:22:36,43481.7556,40.0023,1.00,18.00,1.00,0.00,0.00,0.00,0,4.089631,0,2.601309,2.809985,,20.60354,10.19084,19195.73,6753.404,,108.02,61.08663,5.730198,0.06642923,
2022/01/27 02:29:04,43870.3152,388.5152,1.00,20.00,1.00,0.00,0.00,0.00,-1.499975,3.946526,-5.91969033685,2.60131,2.971822,,20.60355,10.83291,19195.73,7141.809,,114.24,64.604826,6.129734,-0.1547293,
2022/01/27 02:59:05,45670.3559,1800.002,1.00,21.00,1.00,0.00,0.00,0.00,0,4.074766,0,2.60131,2.971823,,20.60355,10.83292,19195.73,7141.812,,114.24,64.604848,5.989203,0.1570959,
2022/01/27 03:08:57,46262.4314,300.0024,1.00,14.00,2.00,0.00,0.00,0.00,0,4.075547,0,2.60131,2.971823,,20.60355,10.83292,19195.73,7141.812,,114.24,64.604848,5.893584,0.1502819,
2022/01/27 03:09:07,46272.4682,10.002,1.00,15.00,2.00,0.00,0.00,0.00,-8.832757,3.648671,-32.227824315947,2.576806,2.971823,,20.51321,10.83292,19195.75,7151.799,,115.33,64.604848,6.301587,0.08745909,
2022/01/27 03:09:47,46312.5117,40.0032,1.00,16.00,2.00,0.00,0.00,0.00,0,4.04588,0,2.576799,2.971823,,20.51318,10.83292,19195.75,7151.802,,115.33,64.604848,5.88197,0.01851261,
2022/01/27 03:09:57,46322.5521,10.0032,1.00,17.00,2.00,0.00,0.00,0.00,1.762321,4.137398,7.291423380758,2.581693,2.971823,,20.53338,10.83292,19205.74,7151.808,,115.11,64.604848,6.152658,0.007235408,
2022/01/27 03:10:37,46362.5908,40.0016,1.00,18.00,2.00,0.00,0.00,0.00,0,4.066482,0,2.581693,2.971823,,20.53338,10.83292,19205.74,7151.808,,115.11,64.604848,5.635297,0.06173342,
2022/01/27 03:17:05,46751.1383,388.5008,1.00,20.00,2.00,0.00,0.00,0.00,-1.499944,3.897114,-5.845452761616,2.581694,3.133659,,20.53338,11.46933,19205.74,7540.224,,121.38,68.123022,5.720689,-0.1965025,
2022/01/27 03:47:05,48551.1792,1800.0023,1.00,21.00,2.00,0.00,0.00,0.00,0,4.025917,0,2.581694,3.133661,,20.53338,11.46934,19205.74,7540.227,,121.38,68.123065,6.030702,0.08098155,
2022/01/27 03:56:48,49134.009,300.0024,1.00,14.00,3.00,0.00,0.00,0.00,0,4.026921,0,2.581694,3.133661,,20.53338,11.46934,19205.74,7540.227,,121.38,68.123065,5.50877,-0.1660298,
2022/01/27 03:56:58,49144.0492,10.0022,1.00,15.00,3.00,0.00,0.00,0.00,-8.832793,3.611064,-31.895780821752,2.557194,3.133661,,20.44388,11.46934,19205.76,7550.211,,122.54,68.123065,5.629557,-0.09089708,
2022/01/27 03:57:38,49184.092,40.0026,1.00,16.00,3.00,0.00,0.00,0.00,0,3.987176,0,2.557187,3.133661,,20.44385,11.46934,19205.76,7550.215,,122.54,68.123065,5.931933,-0.1590389,
2022/01/27 03:57:48,49194.1321,10.0024,1.00,17.00,3.00,0.00,0.00,0.00,1.764938,4.074193,7.190698045034,2.562086,3.133665,,20.46376,11.46935,19215.76,7550.216,,122.31,68.123152,5.873973,-0.1494163,
2022/01/27 03:58:28,49234.1738,40.0023,1.00,18.00,3.00,0.00,0.00,0.00,0,4.009906,0,2.562087,3.133665,,20.46376,11.46935,19215.76,7550.216,,122.31,68.123152,6.412863,0.1371455,
2022/01/27 04:04:57,49622.6921,388.4715,1.00,20.00,3.00,0.00,0.00,0.00,-1.499998,3.830793,-5.746181838414,2.562087,3.295501,,20.46376,12.09553,19215.76,7938.632,,128.63,71.641326,6.272369,-0.03028542,
2022/01/27 04:34:57,51422.7343,1800.002,1.00,21.00,3.00,0.00,0.00,0.00,0,3.959857,0,2.562087,3.295502,,20.46376,12.09553,19215.76,7938.635,,128.63,71.641348,5.949988,0.1966906,
2022/01/27 04:44:51,52017.272,300.0029,1.00,14.00,4.00,0.00,0.00,0.00,0,3.961064,0,2.562087,3.295502,,20.46376,12.09553,19215.76,7938.635,,128.63,71.641348,5.311585,-0.1946712,
2022/01/27 04:45:01,52027.3132,10.0023,1.00,15.00,4.00,0.00,0.00,0.00,-8.833232,3.554443,-31.397219649776,2.537579,3.295502,,20.37563,12.09554,19215.77,7948.625,,129.87,71.641348,6.20968,0.1316535,
2022/01/27 04:45:42,52067.356,40.0033,1.00,16.00,4.00,0.00,0.00,0.00,0,3.91939,0,2.537579,3.295502,,20.37563,12.09554,19215.77,7948.625,,129.87,71.641348,6.129275,0.1794085,
2022/01/27 04:45:52,52077.3961,10.0023,1.00,17.00,4.00,0.00,0.00,0.00,1.765091,4.003386,7.066340598126,2.542476,3.295502,,20.39518,12.09554,19225.78,7948.625,,129.62,71.641348,6.181972,0.1421207,
2022/01/27 04:46:32,52117.4397,40.0033,1.00,18.00,4.00,0.00,0.00,0.00,0,3.94066,0,2.542476,3.295502,,20.39518,12.09554,19225.78,7948.625,,129.62,71.641348,5.954424,0.08902803,
2022/01/27 04:53:00,52505.959,388.4717,1.00,20.00,4.00,0.00,0.00,0.00,-1.499907,3.775058,-5.662235919606,2.542477,3.457339,,20.39518,12.71186,19225.78,8337.041,,135.98,75.159543,5.476889,-0.2056512,
2022/01/27 05:23:00,54306.0004,1800.0025,1.00,21.00,4.00,0.00,0.00,0.00,0,3.901905,0,2.542477,3.45734,,20.39518,12.71186,19225.78,8337.045,,135.98,75.159565,5.278941,-0.1676321,
2022/01/27 05:32:47,54893.2686,300.0031,1.00,14.00,5.00,0.00,0.00,0.00,0,3.906162,0,2.542477,3.45734,,20.39518,12.71186,19225.78,8337.045,,135.98,75.159565,5.273122,-0.1241542,
2022/01/27 05:32:57,54903.3099,10.0024,1.00,15.00,5.00,0.00,0.00,0.00,-8.83285,3.505313,-30.96190393205,2.517979,3.457341,,20.30832,12.71187,19225.79,8347.031,,137.31,75.159587,5.54737,-0.1814085,
2022/01/27 05:33:37,54943.3509,40.0026,1.00,16.00,5.00,0.00,0.00,0.00,0,3.864286,0,2.517979,3.457341,,20.30832,12.71187,19225.79,8347.031,,137.31,75.159587,5.939609,0.06463051,
2022/01/27 05:33:48,54953.391,10.0029,1.00,17.00,5.00,0.00,0.00,0.00,1.763229,3.946399,6.958405162371,2.522874,3.457341,,20.32759,12.71187,19235.79,8347.031,,137.04,75.159587,6.155537,0.1418313,
2022/01/27 05:34:28,54993.4345,40.0018,1.00,18.00,5.00,0.00,0.00,0.00,0,3.883134,0,2.522874,3.457341,,20.32759,12.71187,19235.79,8347.031,,137.04,75.159587,5.989514,-0.009552538,
2022/01/27 05:40:56,55381.8933,388.4136,1.00,20.00,5.00,0.00,0.00,0.00,-1.500202,3.722534,-5.584552951868,2.522875,3.619178,,20.32759,13.31986,19235.79,8735.393,,143.45,78.677783,6.110845,0.1788002,
2022/01/27 06:10:56,57181.9363,1800.0028,1.00,21.00,5.00,0.00,0.00,0.00,0,3.830517,0,2.522875,3.619179,,20.32759,13.31986,19235.79,8735.396,,143.45,78.677804,5.725214,-0.01650155,
2022/01/27 06:20:32,57757.9497,300.0021,1.00,14.00,6.00,0.00,0.00,0.00,0,3.83247,0,2.522875,3.619179,,20.32759,13.31986,19235.79,8735.396,,143.45,78.677804,5.566747,0.2103615,
2022/01/27 06:20:42,57767.9915,10.0022,1.00,15.00,6.00,0.00,0.00,0.00,-8.832612,3.443481,-30.414931602372,2.498372,3.619179,,20.2423,13.31986,19235.81,8745.383,,144.86,78.677804,5.237047,0.09581685,
2022/01/27 06:21:22,57808.0336,40.0026,1.00,16.00,6.00,0.00,0.00,0.00,0,3.803125,0,2.498364,3.619179,,20.24228,13.31986,19235.81,8745.386,,144.86,78.677804,5.922895,0.1806842,
2022/01/27 06:21:32,57818.072,10.0021,1.00,17.00,6.00,0.00,0.00,0.00,1.764702,3.883039,6.852406689378,2.503262,3.619179,,20.26125,13.31986,19245.81,8745.389,,144.58,78.677804,5.778653,0.1503167,
2022/01/27 06:22:12,57858.114,40.0033,1.00,18.00,6.00,0.00,0.00,0.00,0,3.818124,0,2.503263,3.619179,,20.26126,13.31986,19245.81,8745.389,,144.58,78.677804,5.317606,0.01238316,
2022/01/27 06:28:41,58246.5831,388.4214,1.00,20.00,6.00,0.00,0.00,0.00,-1.500125,3.66065,-5.49143258125,2.503263,3.781015,,20.26126,13.91805,19245.81,9133.756,,151.04,82.195978,5.083541,0.01441568,
2022/01/27 06:58:41,60046.6246,1800.0026,1.00,21.00,6.00,0.00,0.00,0.00,0,3.764493,0,2.503263,3.781016,,20.26126,13.91806,19245.81,9133.76,,151.04,82.196,4.558994,-0.1457112,
2022/01/27 07:08:48,60653.9531,300.003,1.00,14.00,7.00,0.00,0.00,0.00,0,3.765362,0,2.503263,3.781016,,20.26126,13.91806,19245.81,9133.76,,151.04,82.196,4.949657,0.1569068,
2022/01/27 07:08:58,60663.995,10.0024,1.00,15.00,7.00,0.00,0.00,0.00,-8.830983,3.374673,-29.801679893559,2.478767,3.781016,,20.17764,13.91806,19245.82,9143.749,,152.54,82.196,5.180466,0.1389882,
2022/01/27 07:09:38,60704.0376,40.0025,1.00,16.00,7.00,0.00,0.00,0.00,0,3.736161,0,2.47876,3.781016,,20.17761,13.91806,19245.82,9143.752,,152.54,82.196,5.171672,-0.1640028,
2022/01/27 07:09:48,60714.0794,10.0022,1.00,17.00,7.00,0.00,0.00,0.00,1.76413,3.816506,6.73281272978,2.483653,3.78102,,20.19624,13.91807,19255.82,9143.753,,152.24,82.196087,5.267451,0.121551,
2022/01/27 07:10:28,60754.1208,40.0025,1.00,18.00,7.00,0.00,0.00,0.00,0,3.752373,0,2.483653,3.78102,,20.19624,13.91807,19255.82,9143.753,,152.24,82.196087,5.415718,0.1769996,
2022/01/27 07:16:57,61142.605,388.4385,1.00,20.00,7.00,0.00,0.00,0.00,-1.499869,3.592866,-5.388828334554,2.483653,3.942857,,20.19624,14.5053,19255.82,9532.129,,158.75,85.714283,5.549133,0.04197568,
2022/01/27 07:46:57,62942.6458,1800.0013,1.00,21.00,7.00,0.00,0.00,0.00,0,3.701539,0,2.483653,3.942858,,20.19624,14.5053,19255.82,9532.132,,158.75,85.714304,4.794969,-0.01985773,
