Date_Time                    ,Test_Time(s),Step_Time(s),Cycle_Index,Step_Index,TC_Counter1,TC_Counter2,TC_Counter3,TC_Counter4,Current(A),Voltage(V),Power(W),Charge_Capacity(Ah),Discharge_Capacity(Ah),Mean_Voltage(V),Charge_Energy(Wh),Discharge_Energy(Wh),Charge_Time(s),Discharge_Time(s),V_Max_On_Cycle(V),Coulombic_Efficiency(%),mAh/g,Aux_Temperature_1(C),Aux_dT/dt_1(C)
2021/11/26 05:46:11,59598.0996,2.0487,3.00,9.00,0.00,0.00,0.00,0.00,0.2499919,4.190701,1.0476413053219,11.14083,3.48197E-05,,42.78599,32.18412,8250.019,0.0459,,0,0.000757,25.4431610559826,-0.0306935201434329,
2021/11/26 05:56:11,60198.1443,600.0028,3.00,10.00,0.00,0.00,0.00,0.00,0,4.185456,0,11.14083,3.48197E-05,,42.78599,32.18412,8250.019,0.0459,,0,0.000757,25.47046,0.06273568,
2021/11/26 06:10:58,61085.7138,600.002,3.00,12.00,0.00,0.00,0.00,0.00,0,4.184276,0,11.14083,3.48197E-05,,42.78599,32.18412,8250.019,0.0459,,0,0.000757,25.34223,-0.07109821,
2021/11/26 07:10:35,64662.1073,3576.3531,3.00,13.00,0.00,0.00,0.00,0.00,-3.006744,2.49999,-7.51682993256,11.14083,2.985483,3.5979439873477,42.78599,42.87182,8250.041,3575.061,,26.8,64.901804,29.38192,0.06747067,
2021/11/26 07:40:35,66462.1585,1800.0024,3.00,15.00,0.00,0.00,0.00,0.00,0,2.948097,0,11.14083,4.843701E-06,,42.78599,42.87185,8250.041,3575.071,,0,0.000105,25.21419,0.0691098,
2021/11/26 09:57:16,74663.1804,8200.9728,4.00,7.00,0.00,0.00,0.00,0.00,0.04999169,4.199965,0.20996334829085,14.08941,3.732864E-05,3.80960247811068,54.04362,42.87194,8198.204,0.0499,,0,0.000811,25.27652,0.06572664,
2021/11/26 10:27:16,76463.2235,1800.0021,4.00,8.00,0.00,0.00,0.00,0.00,0,4.186582,0,14.08941,3.732864E-05,,54.04362,42.87194,8198.207,0.0499,,0,0.000811,25.1566,-0.04335523,
2021/11/26 10:27:18,76465.2948,2.0349,4.00,9.00,0.00,0.00,0.00,0.00,0.004486203,4.187347,0.018785288673441,14.08941,3.732864E-05,-∞,54.04362,42.87194,8198.207,0.0499,,0,0.000811,25.1474781539071,-0.0430868164940399,
2021/11/26 10:37:18,77065.338,600.0022,4.00,10.00,0.00,0.00,0.00,0.00,0,4.185079,0,14.08941,3.732864E-05,,54.04362,42.87194,8198.207,0.0499,,0,0.000811,25.11124,-0.04149914,
2021/11/26 10:52:07,77954.612,600.0021,4.00,12.00,0.00,0.00,0.00,0.00,0,4.184312,0,14.08941,3.732864E-05,,54.04362,42.87194,8198.207,0.0499,,0,0.000811,24.99679,-0.0679791,
2021/11/26 11:51:33,81520.5182,3565.8692,4.00,13.00,0.00,0.00,0.00,0.00,-3.004959,2.499974,-7.512319371066,14.08941,2.974284,3.59930137033225,54.04362,53.52422,8198.241,3563.125,,21.11,64.658348,29.6406,0.04949749,
2021/11/26 12:21:33,83320.5685,1800.0029,4.00,15.00,0.00,0.00,0.00,0.00,0,2.948464,0,14.08941,4.341834E-06,,54.04362,53.52424,8198.241,3563.133,,0,9.4E-05,25.34538,0.04576147,
2021/11/26 12:22:03,83350.6053,30.0053,5.00,17.00,0.00,0.00,0.00,0.00,0,2.948981,0,14.08941,4.341834E-06,,54.04362,53.52424,0,0,,0,9.4E-05,25.33158,-0.02754807,
