Date_Time                    ,Test_Time(s),Step_Time(s),Cycle_Index,Step_Index,TC_Counter1,TC_Counter2,TC_Counter3,TC_Counter4,Current(A),Voltage(V),Power(W),Charge_Capacity(Ah),Discharge_Capacity(Ah),Mean_Voltage(V),Charge_Energy(Wh),Discharge_Energy(Wh),Charge_Time(s),Discharge_Time(s),V_Max_On_Cycle(V),Coulombic_Efficiency(%),mAh/g,Aux_Temperature_1(C),Aux_dT/dt_1(C)
2021/11/28 22:08:49,42433.8856,4722.4014,1.00,10.00,2.00,2.00,0.00,0.00,0.04999488,4.200088,0.20998289554944,11.21364,8.437529,,43.34219,30.32433,18726.82,10796.08,,75.24,183.424543,35.67287,0.0780189,
2021/11/28 22:38:49,44233.9384,1800.0023,1.00,12.00,2.00,2.00,0.00,0.00,0,4.188723,0,11.21364,8.437529,,43.34219,30.32433,18726.83,10796.08,,75.24,183.424543,35.68139,-0.03045678,
2021/11/28 22:53:56,45141.1356,907.1563,1.00,13.00,2.00,2.00,0.00,0.00,-11.12195,2.499926,-27.8040519757,11.21364,11.2392,,43.34219,39.93189,18726.87,11702.97,,100.23,244.330435,56.40031,0.09822965,
2021/11/28 23:23:56,46941.18,1800.0028,1.00,14.00,2.00,2.00,0.00,0.00,0,3.057757,0,11.21364,11.23922,,43.34219,39.93192,18726.87,11702.97,,100.23,244.33087,35.40477,-0.02638936,
2021/11/29 00:42:24,51649.1409,4707.896,1.00,10.00,3.00,3.00,0.00,0.00,0.04998994,4.2001,0.209962746994,13.99689,11.23934,,54.10239,39.93229,23433.33,11703.02,,80.3,244.333478,35.54793,-0.00531435,
2021/11/29 01:12:24,53449.1912,1800.0027,1.00,12.00,3.00,3.00,0.00,0.00,0,4.188827,0,13.99689,11.23934,,54.10239,39.93229,23433.33,11703.02,,80.3,244.333478,35.4622,-0.004656315,
2021/11/29 01:23:40,54125.4829,676.2506,1.00,13.00,3.00,3.00,0.00,0.00,-14.82925,2.499867,-37.07115270975,13.99689,14.02397,,54.10239,49.27975,23433.37,12379.04,,100.19,304.868913,65.03615,-0.0572896,
2021/11/29 01:53:40,55925.5256,1800.0021,1.00,14.00,3.00,3.00,0.00,0.00,0,3.097663,0,13.99689,14.02397,,54.10239,49.27975,23433.37,12379.04,,100.19,304.868913,35.5148,-0.06280065,
2021/11/29 03:11:42,60607.1643,4681.5729,1.00,10.00,4.00,4.00,0.00,0.00,0.04999883,4.199917,0.20999093609711,16.76404,14.02413,,64.80936,49.28024,28113.55,12379.09,,83.66,304.872391,35.4083,-0.06744623,
2021/11/29 03:41:42,62407.2152,1800.0022,1.00,12.00,4.00,4.00,0.00,0.00,0,4.188576,0,16.76404,14.02413,,64.80936,49.28024,28113.56,12379.09,,83.66,304.872391,35.68997,-0.01710653,
2021/11/29 03:50:37,62942.2395,534.9831,1.00,13.00,4.00,4.00,0.00,0.00,-18.53845,2.532299,-46.94489839655,16.76404,16.77815,,64.80936,58.34118,28113.6,12913.88,,100.08,364.742391,75.07059,0.05253792,
2021/11/29 04:50:37,66542.2841,3600.0029,1.00,15.00,4.00,4.00,0.00,0.00,0,3.16925,0,16.76404,16.77817,,64.80936,58.34123,28113.6,12913.89,,100.08,364.742826,35.34673,-0.07495403,
