Date_Time                    ,Test_Time(s),Step_Time(s),Cycle_Index,Step_Index,TC_Counter1,TC_Counter2,TC_Counter3,TC_Counter4,Current(A),Voltage(V),Power(W),Charge_Capacity(Ah),Discharge_Capacity(Ah),Mean_Voltage(V),Charge_Energy(Wh),Discharge_Energy(Wh),Charge_Time(s),Discharge_Time(s),V_Max_On_Cycle(V),Coulombic_Efficiency(%),mAh/g,Aux_Temperature_1(C),Aux_dT/dt_1(C)
2021/11/26 14:51:33,1800.0029,1800.0029,1.00,1.00,0.00,0.00,0.00,0.00,0,3.190598,0,0,0,,0,0,0,0,,0,0,15.53375,0.03712177,
2021/11/26 16:19:29,7076.7383,5276.6942,1.00,2.00,0.00,0.00,0.00,0.00,0.04999455,4.199838,0.2099690108829,2.75512,0.0001960589,3.91012855829112,10.7761,0.0006255782,5274.628,0.0494,,0.01,0.004262,15.76723,0.05517364,
2021/11/26 16:24:29,7376.7818,300.0031,1.00,3.00,0.00,0.00,0.00,0.00,0,4.191836,0,2.75512,0.0001960589,,10.7761,0.0006255782,5274.628,0.0494,,0.01,0.004262,15.4545,0.0707233,
2021/11/26 16:24:31,7378.8728,2.051699,1.00,4.00,0.00,0.00,0.00,0.00,0.2500121,4.197543,1.0494365402703,2.75512,0.0001960589,,10.7761,0.0006255782,5274.628,0.0494,,0.01,0.004262,15.4538234954806,0.0705728817443927,
2021/11/26 16:54:32,9178.9161,1800.0028,1.00,5.00,0.00,0.00,0.00,0.00,0,4.18308,0,2.75512,0.0001960589,,10.7761,0.0006255782,5274.628,0.0494,,0.01,0.004262,15.70244,0.02405703,
2021/11/26 18:45:20,15827.6517,6648.6874,1.00,7.00,0.00,0.00,0.00,0.00,-1.50026,2.499952,-3.75057798752,2.755122,2.769874,3.65483416611799,10.77611,10.06589,5274.663,6646.177,,100.54,60.214652,18.05433,0.002049208,
2021/11/26 19:15:20,17627.7014,1800.0023,1.00,9.00,0.00,0.00,0.00,0.00,0,2.94144,0,2.755122,2.769876,,10.77611,10.0659,5274.663,6646.183,,100.54,60.214696,15.53173,-0.03824055,
2021/11/26 20:48:48,23235.0573,5607.3156,1.00,10.00,0.00,0.00,0.00,0.00,0.04999957,4.200036,0.20999999398452,5.582305,2.769893,3.90154657411293,21.76788,10.06595,10879.91,6646.234,,49.62,60.215065,15.82147,0.04382491,
2021/11/26 21:18:48,25035.1106,1800.0036,1.00,12.00,0.00,0.00,0.00,0.00,0,4.184384,0,5.582305,2.769893,,21.76788,10.06595,10879.92,6646.234,,49.62,60.215065,15.90375,0.06420851,
2021/11/26 22:04:44,27790.9785,2755.8276,1.00,13.00,0.00,0.00,0.00,0.00,-3.69429,2.499957,-9.23556614553,5.582305,5.596546,3.19907306244278,21.76788,20.09812,10879.96,9401.455,,100.26,121.664043,22.11161,-0.08728862,
2021/11/26 22:34:44,29591.0229,1800.0013,1.00,14.00,0.00,0.00,0.00,0.00,0,3.022537,0,5.582305,5.596548,,21.76788,20.09813,10879.96,9401.457,,100.26,121.664087,15.65259,0.03727198,
2021/11/27 00:07:28,35154.9961,5563.9105,1.00,10.00,1.00,1.00,0.00,0.00,0.04999765,4.199946,0.2099874301269,8.3765,5.596584,,32.64602,20.09823,16441.08,9401.495,,66.81,121.66487,15.59006,-0.08077085,
2021/11/27 00:37:28,36955.0479,1800.0037,1.00,12.00,1.00,1.00,0.00,0.00,0,4.18433,0,8.3765,5.596584,,32.64602,20.09823,16441.09,9401.495,,66.81,121.66487,15.46503,-0.07802129,
