Date_Time                    ,Test_Time(s),Step_Time(s),Cycle_Index,Step_Index,TC_Counter1,TC_Counter2,TC_Counter3,TC_Counter4,Current(A),Voltage(V),Power(W),Charge_Capacity(Ah),Discharge_Capacity(Ah),Mean_Voltage(V),Charge_Energy(Wh),Discharge_Energy(Wh),Charge_Time(s),Discharge_Time(s),V_Max_On_Cycle(V),Coulombic_Efficiency(%),mAh/g,Aux_Temperature_1(C),Aux_dT/dt_1(C),Aux_Temperature_2(C),Aux_dT/dt_2(C),Aux_Temperature_3(C),Aux_dT/dt_3(C)
2021/06/20 20:13:09,37623.8654,40.0026,1.00,16.00,0.00,0.00,0.00,0.00,0,4.157332,0,2.723546,2.735996,,20.52315,10.04774,15564.24,6507.893,,100.46,59.478174,35.09243,0.04440784,35,0,35.24631,0.09466052,
2021/06/20 20:13:19,37633.9096,10.0034,1.00,17.00,0.00,0.00,0.00,0.00,1.292056,4.199832,5.426418134592,2.727663,2.736086,3.21661419969008,20.54044,10.04811,15574.24,6507.929,,100.31,59.48013,35.25092,0.09694338,35,0,35.0692,0.03794789,
2021/06/20 20:13:59,37673.9522,40.0026,1.00,18.00,0.00,0.00,0.00,0.00,0,4.166105,0,2.727664,2.736086,,20.54044,10.04811,15574.24,6507.929,,100.31,59.48013,34.92976,-0.1242745,35,0,35.06272,-0.05871654,
2021/06/20 20:18:36,37951.3144,277.3141,1.00,20.00,0.00,0.00,0.00,0.00,-1.499954,4.059941,-6.089724742714,2.727676,2.851481,2.91455834806364,20.54049,10.51923,15574.28,6784.892,,104.54,61.988717,34.90702,-0.04168987,35,0,35.06096,-0.1072073,
2021/06/20 20:48:36,39751.3533,1800.0027,1.00,21.00,0.00,0.00,0.00,0.00,0,4.113904,0,2.727676,2.851483,,20.54049,10.51923,15574.28,6784.896,,104.54,61.988761,35.12419,0.02298713,35,0,35.31301,-0.04259586,
2021/06/20 20:59:05,40380.3086,300.003,1.00,14.00,1.00,0.00,0.00,0.00,0,4.114056,0,2.727676,2.851483,,20.54049,10.51923,15574.28,6784.896,,104.54,61.988761,35.1292,0.05259871,35,0,35.42285,-0.00644207,
2021/06/20 20:59:15,40390.3522,10.0034,1.00,15.00,1.00,0.00,0.00,0.00,-9.034859,3.866363,-34.932044547817,2.727676,2.876563,,20.54049,10.61671,15574.29,6794.917,,105.46,62.533978,34.88923,0.02635121,35,0,34.95925,-0.05233884,
2021/06/20 20:59:55,40430.3951,40.0028,1.00,16.00,1.00,0.00,0.00,0.00,0,4.101295,0,2.727676,2.876571,,20.54049,10.61675,15574.29,6794.92,,105.46,62.534152,34.91111,-0.1576567,35,0,35.02308,-0.09429336,
2021/06/20 21:00:05,40440.4376,10.0034,1.00,17.00,1.00,0.00,0.00,0.00,1.78907,4.151428,7.42719529196,2.732638,2.876657,,20.56107,10.6171,15584.28,6794.955,,105.27,62.536022,35.36041,0.05206466,35,0,35.36746,-0.002578497,
2021/06/20 21:00:45,40480.4808,40.0024,1.00,18.00,1.00,0.00,0.00,0.00,0,4.10677,0,2.73264,2.876657,,20.56107,10.6171,15584.29,6794.955,,105.27,62.536022,35.44231,0.07644892,35,0,35.56815,0.1572669,
2021/06/20 21:05:23,40757.8319,277.3067,1.00,20.00,1.00,0.00,0.00,0.00,-1.49993,4.03721,-6.0555323953,2.732657,2.992053,,20.56114,11.08416,15584.32,7071.919,,109.49,65.04463,34.85819,-0.08262396,35,0,34.98417,-0.05419016,
2021/06/20 21:35:23,42557.8712,1800.0021,1.00,21.00,1.00,0.00,0.00,0.00,0,4.090564,0,2.732657,2.992054,,20.56114,11.08417,15584.32,7071.923,,109.49,65.044652,34.75593,-0.1243198,35,0,35.21062,-0.05651832,
2021/06/20 21:45:08,43143.4037,300.0025,1.00,14.00,2.00,0.00,0.00,0.00,0,4.090816,0,2.732657,2.992054,,20.56114,11.08417,15584.32,7071.923,,109.49,65.044652,35.01907,0.09899974,35,0,35.48052,0.1666546,
2021/06/20 21:45:18,43153.4475,10.0028,1.00,15.00,2.00,0.00,0.00,0.00,-9.032837,3.850934,-34.784859119758,2.732657,3.017118,,20.56114,11.18122,15584.33,7081.942,,110.41,65.589522,35.172,0.106045,35,0,35.44466,0.07761717,
2021/06/20 21:45:58,43193.4906,40.0036,1.00,16.00,2.00,0.00,0.00,0.00,0,4.081008,0,2.732657,3.017122,,20.56114,11.18123,15584.33,7081.944,,110.41,65.589609,35.24086,-0.02508879,35,0,35.36674,0.02078176,
2021/06/20 21:46:08,43203.5341,10.0034,1.00,17.00,2.00,0.00,0.00,0.00,1.789597,4.130042,7.391110773074,2.737618,3.017221,,20.58161,11.18164,15594.32,7081.984,,110.21,65.591761,34.94197,-0.07749557,35,0,35.42069,0.1522672,
2021/06/20 21:46:48,43243.5759,40.002,1.00,18.00,2.00,0.00,0.00,0.00,0,4.087031,0,2.737619,3.017221,,20.58161,11.18164,15594.33,7081.984,,110.21,65.591761,34.97442,-0.1126122,35,0,35.16096,0.1224422,
2021/06/20 21:51:26,43520.9476,277.3243,1.00,20.00,2.00,0.00,0.00,0.00,-1.499938,4.016548,-6.024572974024,2.737636,3.132617,,20.58168,11.6465,15594.36,7358.95,,114.43,68.10037,34.9712,-0.1028943,35,0,35.01717,-0.01327753,
2021/06/20 22:21:26,45320.9877,1800.0022,1.00,21.00,2.00,0.00,0.00,0.00,0,4.075356,0,2.737636,3.132619,,20.58168,11.6465,15594.36,7358.953,,114.43,68.100413,34.53931,-0.01323938,35,0,34.71437,-0.08756399,
2021/06/20 22:31:04,45898.7783,300.0033,1.00,14.00,3.00,0.00,0.00,0.00,0,4.075588,0,2.737636,3.132619,,20.58168,11.6465,15594.36,7358.953,,114.43,68.100413,34.68631,0.004097223,35,0,34.95226,-0.08987069,
2021/06/20 22:31:14,45908.8208,10.0023,1.00,15.00,3.00,0.00,0.00,0.00,-9.031258,3.832712,-34.614210911696,2.737636,3.157683,,20.58168,11.74321,15594.37,7368.972,,115.34,68.645283,35.16986,0.06774068,35,0,35.5194,0.08957744,
2021/06/20 22:31:54,45948.8611,40.0019,1.00,16.00,3.00,0.00,0.00,0.00,0,4.060962,0,2.737636,3.15769,,20.58168,11.74323,15594.37,7368.975,,115.34,68.645435,34.87593,-0.04014015,35,0,35.02288,-0.05323768,
2021/06/20 22:32:04,45958.9062,10.0033,1.00,17.00,3.00,0.00,0.00,0.00,1.789085,4.111918,7.35657081503,2.742598,3.157787,,20.60205,11.74363,15604.37,7369.013,,115.14,68.647543,35.2697,0.1402056,35,0,35.17189,0.1139915,
2021/06/20 22:32:44,45998.9508,40.0037,1.00,18.00,3.00,0.00,0.00,0.00,0,4.070222,0,2.742599,3.157787,,20.60205,11.74363,15604.37,7369.013,,115.14,68.647543,35.3414,0.07811308,35,0,35.34846,0.07594347,
2021/06/20 22:37:21,46276.3206,277.3211,1.00,20.00,3.00,0.00,0.00,0.00,-1.499917,3.976658,-5.964656937386,2.742619,3.273182,,20.60214,12.20509,15604.41,7645.976,,119.35,71.15613,34.94986,-0.1322687,35,0,35.04084,-0.1169598,
2021/06/20 23:07:21,48076.3597,1800.0013,1.00,21.00,3.00,0.00,0.00,0.00,0,4.037878,0,2.742619,3.273184,,20.60214,12.2051,15604.41,7645.979,,119.35,71.156174,34.63354,-0.09290576,35,0,35.1443,-0.07970452,
2021/06/20 23:17:19,48674.0444,300.0026,1.00,14.00,4.00,0.00,0.00,0.00,0,4.038615,0,2.742619,3.273184,,20.60214,12.2051,15604.41,7645.979,,119.35,71.156174,34.804,0.04760265,35,0,35.33555,0.159018,
2021/06/20 23:17:29,48684.0887,10.0042,1.00,15.00,4.00,0.00,0.00,0.00,-9.032532,3.792094,-34.252210402008,2.742619,3.298246,,20.60214,12.30086,15604.42,7655.999,,120.26,71.701,35.19032,0.07862091,35,0,35.28125,-0.01978159,
2021/06/20 23:18:09,48724.1313,40.0019,1.00,16.00,4.00,0.00,0.00,0.00,0,4.017047,0,2.742619,3.29825,,20.60214,12.30087,15604.42,7656,,120.26,71.701087,35.12988,0.1000965,35,0,34.94112,0.06076694,
2021/06/20 23:18:19,48734.1739,10.0026,1.00,17.00,4.00,0.00,0.00,0.00,1.789085,4.06985,7.28130758725,2.747579,3.298349,,20.62228,12.30127,15614.41,7656.04,,120.05,71.703239,34.84328,-0.09780049,35,0,34.9133,-0.02567649,
2021/06/20 23:18:59,48774.2176,40.0028,1.00,18.00,4.00,0.00,0.00,0.00,0,4.029401,0,2.747581,3.298349,,20.62229,12.30127,15614.42,7656.04,,120.05,71.703239,34.7733,-0.0182724,35,0,34.90631,0.05819201,
2021/06/20 23:23:36,49051.583,277.3155,1.00,20.00,4.00,0.00,0.00,0.00,-1.499848,3.922381,-5.882975298088,2.7476,3.413744,,20.62237,12.75696,15614.46,7933.004,,124.24,74.211826,35.33334,0.1278543,35,0,35.4592,0.1606083,
2021/06/20 23:53:36,50851.6255,1800.003,1.00,21.00,4.00,0.00,0.00,0.00,0,3.988446,0,2.7476,3.413746,,20.62237,12.75697,15614.46,7933.008,,124.24,74.21187,34.67706,-0.087955,35,0,35.14581,-0.1097083,
2021/06/21 00:03:52,51467.1668,300.0023,1.00,14.00,5.00,0.00,0.00,0.00,0,3.988971,0,2.7476,3.413746,,20.62237,12.75697,15614.46,7933.008,,124.24,74.21187,35.1023,0.114727,35,0,35.51476,0.1692665,
2021/06/21 00:04:02,51477.2106,10.0029,1.00,15.00,5.00,0.00,0.00,0.00,-9.035141,3.743942,-33.827043865822,2.7476,3.438817,,20.62237,12.85156,15614.47,7943.029,,125.16,74.756891,35.15182,0.04218578,35,0,35.24976,-0.0517571,
2021/06/21 00:04:42,51517.2561,40.0036,1.00,16.00,5.00,0.00,0.00,0.00,0,3.963767,0,2.7476,3.438827,,20.62237,12.85159,15614.47,7943.033,,125.16,74.757109,35.40505,-0.03486633,35,0,35.4121,-0.1091492,
2021/06/21 00:04:52,51527.301,10.0033,1.00,17.00,5.00,0.00,0.00,0.00,1.788994,4.017269,7.186870137386,2.752563,3.438931,,20.64226,12.85201,15624.46,7943.075,,124.94,74.75937,35.15093,0.05424619,35,0,35.01812,-0.03316998,
2021/06/21 00:05:32,51567.3437,40.0026,1.00,18.00,5.00,0.00,0.00,0.00,0,3.979079,0,2.752564,3.438931,,20.64227,12.85201,15624.46,7943.075,,124.94,74.75937,34.95905,-0.1255965,35,0,34.97311,-0.1474309,
2021/06/21 00:10:09,51844.7204,277.3341,1.00,20.00,5.00,0.00,0.00,0.00,-1.499882,3.872176,-5.807807083232,2.752582,3.554327,,20.64234,13.30171,15624.49,8220.038,,129.13,77.267978,34.9022,-0.1046097,35,0,34.97921,-0.141722,
2021/06/21 00:40:10,53644.7603,1800.002,1.00,21.00,5.00,0.00,0.00,0.00,0,3.943848,0,2.752582,3.554328,,20.64234,13.30171,15624.49,8220.042,,129.13,77.268,34.54272,0.05010724,35,0,34.98364,0.1330984,
2021/06/21 00:50:11,54246.6889,300.0024,1.00,14.00,6.00,0.00,0.00,0.00,0,3.944311,0,2.752582,3.554328,,20.64234,13.30171,15624.49,8220.042,,129.13,77.268,34.49247,-0.03534079,35,0,34.75853,-0.09215355,
2021/06/21 00:50:21,54256.7322,10.0024,1.00,15.00,6.00,0.00,0.00,0.00,-9.030952,3.70267,-33.43863504184,2.752582,3.579399,,20.64234,13.39524,15624.5,8230.065,,130.04,77.813022,34.81209,-0.01850247,35,0,35.17585,0.08859277,
2021/06/21 00:51:02,54296.7744,40.0021,1.00,16.00,6.00,0.00,0.00,0.00,0,3.917477,0,2.752582,3.579403,,20.64234,13.39526,15624.5,8230.067,,130.04,77.813109,35.04404,0.08891582,35,0,35.20493,0.1348352,
2021/06/21 00:51:12,54306.8174,10.0021,1.00,17.00,6.00,0.00,0.00,0.00,1.789223,3.970494,7.104099186162,2.757542,3.579497,,20.66198,13.39563,15634.5,8230.104,,129.81,77.815152,34.89424,0.02655864,35,0,34.85233,-0.04339814,
2021/06/21 00:51:52,54346.8612,40.0026,1.00,18.00,6.00,0.00,0.00,0.00,0,3.93393,0,2.757544,3.579497,,20.66199,13.39563,15634.5,8230.104,,129.81,77.815152,35.22991,0.1163304,35,0,35.4187,0.1906097,
2021/06/21 00:56:29,54624.2444,277.3381,1.00,20.00,6.00,0.00,0.00,0.00,-1.499877,3.830149,-5.744752391673,2.75756,3.694893,,20.66206,13.84026,15634.53,8507.071,,133.99,80.323761,35.24756,0.09129047,35,0,35.16374,0.04321814,
2021/06/21 01:26:29,56424.2851,1800.0029,1.00,21.00,6.00,0.00,0.00,0.00,0,3.907099,0,2.75756,3.694894,,20.66206,13.84027,15634.53,8507.075,,133.99,80.323783,34.72589,0.07982016,35,0,35.1946,0.1322162,
2021/06/21 01:36:22,57016.9083,300.0031,1.00,14.00,7.00,0.00,0.00,0.00,0,3.907474,0,2.75756,3.694894,,20.66206,13.84027,15634.53,8507.075,,133.99,80.323783,34.73413,-0.02522588,35,0,35.26575,0.07749319,
2021/06/21 01:36:32,57026.9542,10.0042,1.00,15.00,7.00,0.00,0.00,0.00,-9.033638,3.668041,-33.135754563158,2.75756,3.719965,,20.66206,13.93291,15634.54,8517.099,,134.9,80.868804,34.78403,-0.1063657,35,0,34.87506,-0.05387783,
2021/06/21 01:37:12,57066.9994,40.0037,1.00,16.00,7.00,0.00,0.00,0.00,0,3.87879,0,2.75756,3.719975,,20.66206,13.93295,15634.54,8517.103,,134.9,80.869022,34.97742,-0.09194613,35,0,35.19426,-0.01983404,
2021/06/21 01:37:22,57077.0419,10.0033,1.00,17.00,7.00,0.00,0.00,0.00,1.789566,3.92996,7.03292279736,2.762525,3.720071,,20.68152,13.93332,15644.54,8517.141,,134.66,80.871109,35.19057,-0.03013611,35,0,35.09275,-0.1109588,
2021/06/21 01:38:02,57117.0851,40.0024,1.00,18.00,7.00,0.00,0.00,0.00,0,3.894238,0,2.762526,3.720071,,20.68153,13.93332,15644.54,8517.141,,134.66,80.871109,35.31226,-0.0699544,35,0,35.27038,-0.1333022,
2021/06/21 01:42:39,57394.4533,277.323,1.00,20.00,7.00,0.00,0.00,0.00,-1.499885,3.789904,-5.68442016104,2.762544,3.835467,,20.6816,14.37338,15644.58,8794.107,,138.84,83.379717,35.04013,0.1308978,35,0,35.3618,0.1876581,
2021/06/21 02:12:39,59194.4923,1800.0013,1.00,21.00,7.00,0.00,0.00,0.00,0,3.860073,0,2.762544,3.835469,,20.6816,14.37339,15644.58,8794.111,,138.84,83.379761,34.73448,-0.07214904,35,0,35.19619,0,
2021/06/21 02:22:33,59788.2993,300.0023,1.00,14.00,8.00,0.00,0.00,0.00,0,3.862039,0,2.762544,3.835469,,20.6816,14.37339,15644.58,8794.111,,138.84,83.379761,34.99874,0.1338434,35,0,35.41129,0.1490331,
2021/06/21 02:22:43,59798.3419,10.0033,1.00,15.00,8.00,0.00,0.00,0.00,-9.031273,3.62732,-32.75931717836,2.762544,3.860529,,20.6816,14.46493,15644.59,8804.131,,139.75,83.924543,35.06721,-0.005607605,35,0,35.20766,-0.09521008,
2021/06/21 02:23:23,59838.3864,40.0035,1.00,16.00,8.00,0.00,0.00,0.00,0,3.833205,0,2.762544,3.860529,,20.6816,14.46493,15644.59,8804.131,,139.75,83.924543,34.83151,-0.1112854,35,0,35.1417,-0.08283854,
2021/06/21 02:23:33,59848.4296,10.0031,1.00,17.00,8.00,0.00,0.00,0.00,1.789482,3.881285,6.94548964437,2.767506,3.860624,,20.70082,14.4653,15654.58,8804.169,,139.5,83.926609,34.75962,-0.1211762,35,0,35.03951,-0.1189244,
2021/06/21 02:24:13,59888.4723,40.0033,1.00,18.00,8.00,0.00,0.00,0.00,0,3.844213,0,2.767508,3.860624,,20.70083,14.4653,15654.58,8804.169,,139.5,83.926609,34.70827,-0.1488221,35,0,34.89025,-0.1094496,
2021/06/21 02:28:51,60165.8395,277.319,1.00,20.00,8.00,0.00,0.00,0.00,-1.499905,3.745831,-5.618390646055,2.767524,3.97602,,20.7009,14.90034,15654.62,9081.133,,143.67,86.435217,34.972,0.03476143,35,0,35.38457,0.115577,
2021/06/21 02:58:51,61965.8799,1800.0025,1.00,21.00,8.00,0.00,0.00,0.00,0,3.797269,0,2.767524,3.976022,,20.7009,14.90035,15654.62,9081.137,,143.67,86.435261,34.90847,-0.04002094,35,0,35.39099,0.005877018,
2021/06/21 03:09:34,62609.3368,300.0024,1.00,14.00,9.00,0.00,0.00,0.00,0,3.797618,0,2.767524,3.976022,,20.7009,14.90035,15654.62,9081.137,,143.67,86.435261,34.85274,-0.08955121,35,0,35.02068,-0.1222515,
2021/06/21 03:09:44,62619.381,10.0041,1.00,15.00,9.00,0.00,0.00,0.00,-9.034706,3.571406,-32.266603216636,2.767524,4.001091,,20.7009,14.99049,15654.63,9091.157,,144.57,86.980239,34.71029,-0.06905913,35,0,34.8503,-0.141139,
2021/06/21 03:10:24,62659.4262,40.0029,1.00,16.00,9.00,0.00,0.00,0.00,0,3.780821,0,2.767524,4.001101,,20.7009,14.99052,15654.63,9091.162,,144.57,86.980457,34.77148,-0.1562381,35,0,34.78554,-0.1802611,
2021/06/21 03:10:34,62669.4703,10.0033,1.00,17.00,9.00,0.00,0.00,0.00,1.789032,3.82648,6.84569516736,2.772489,4.001193,,20.71987,14.99087,15664.63,9091.198,,144.32,86.982457,34.97776,0.0894165,35,0,35.27151,0.1440299,
2021/06/21 03:11:14,62709.5152,40.0032,1.00,18.00,9.00,0.00,0.00,0.00,0,3.788097,0,2.77249,4.001193,,20.71987,14.99087,15664.63,9091.198,,144.32,86.982457,34.87983,-0.1105011,35,0,35.09672,-0.09298325,
2021/06/21 03:15:52,62986.8631,277.3059,1.00,20.00,9.00,0.00,0.00,0.00,-1.499917,3.696884,-5.545019158628,2.772507,4.116589,,20.71993,15.4202,15664.67,9368.162,,148.48,89.491065,34.71889,-0.05097985,35,0,34.95685,-0.09463549,
2021/06/21 03:45:52,64786.9039,1800.0022,1.00,21.00,9.00,0.00,0.00,0.00,0,3.750049,0,2.772507,4.11659,,20.71993,15.4202,15664.67,9368.165,,148.48,89.491087,34.66808,-0.08756757,35,0,35.19278,0.01737237,
2021/06/21 03:55:52,65387.6892,300.0032,1.00,14.00,10.00,0.00,0.00,0.00,0,3.750329,0,2.772507,4.11659,,20.71993,15.4202,15664.67,9368.165,,148.48,89.491087,35.02039,0.147177,35,0,35.19527,0.05530238,
2021/06/21 03:56:02,65397.7311,10.0024,1.00,15.00,10.00,0.00,0.00,0.00,-9.031586,3.521022,-31.800413000892,2.772507,4.141656,,20.71993,15.50911,15664.68,9378.185,,149.38,90.036,35.11492,0.1184201,35,0,35.44352,0.1052856,
2021/06/21 03:56:43,65437.7732,40.002,1.00,16.00,10.00,0.00,0.00,0.00,0,3.732553,0,2.772507,4.14166,,20.71993,15.50912,15664.68,9378.187,,149.38,90.036087,35.33197,0.06772518,35,0,35.44386,0.1135945,
2021/06/21 03:56:53,65447.8147,10.002,1.00,17.00,10.00,0.00,0.00,0.00,1.788689,3.779365,6.760108602485,2.777467,4.141753,,20.73865,15.50947,15674.67,9378.224,,149.12,90.038109,35.32048,0.1402497,35,0,35.4673,0.1904857,
2021/06/21 03:57:33,65487.8568,40.0025,1.00,18.00,10.00,0.00,0.00,0.00,0,3.741229,0,2.777468,4.141753,,20.73866,15.50947,15674.67,9378.224,,149.12,90.038109,34.89933,0.005495548,35,0,35.24205,0.09286523,
2021/06/21 04:02:10,65765.2268,277.3202,1.00,20.00,10.00,0.00,0.00,0.00,-1.499957,3.648152,-5.472071129464,2.777487,4.257149,,20.73873,15.93311,15674.71,9655.186,,153.27,92.546717,34.53668,-0.1505899,35,0,34.95662,-0.1067805,
2021/06/21 04:32:10,67565.2676,1800.0028,1.00,21.00,10.00,0.00,0.00,0.00,0,3.705441,0,2.777487,4.25715,,20.73873,15.93311,15674.71,9655.189,,153.27,92.546739,35.0355,-0.01586676,35,0,35.52488,0.05620956,
2021/06/21 04:41:59,68154.179399,300.0034,1.00,14.00,11.00,0.00,0.00,0.00,0,3.705876,0,2.777487,4.25715,,20.73873,15.93311,15674.71,9655.189,,153.27,92.546739,34.7155,-0.06017566,35,0,34.86951,-0.1475465,
2021/06/21 04:42:09,68164.2236,10.0032,1.00,15.00,11.00,0.00,0.00,0.00,-9.031548,3.476811,-31.400985433428,2.777487,4.282216,,20.73873,16.02091,15674.72,9665.211,,154.18,93.091652,35.18022,0.1057756,35,0,35.41794,0.09920239,
2021/06/21 04:42:49,68204.2679,40.0042,1.00,16.00,11.00,0.00,0.00,0.00,0,3.686795,0,2.777487,4.282223,,20.73873,16.02094,15674.72,9665.213,,154.18,93.091804,35.06742,0.07240534,35,0,34.99055,0.01557112,
2021/06/21 04:42:59,68214.3103,10.003,1.00,17.00,11.00,0.00,0.00,0.00,1.789139,3.733521,6.679788028419,2.782449,4.282316,,20.75722,16.02128,15684.71,9665.251,,153.9,93.093826,35.24864,0.1244915,35,0,35.40248,0.1769173,
2021/06/21 04:43:39,68254.3546,40.0031,1.00,18.00,11.00,0.00,0.00,0.00,0,3.695932,0,2.782451,4.282316,,20.75723,16.02128,15684.72,9665.251,,153.9,93.093826,34.72702,-0.1003551,35,0,34.82505,-0.08501291,
2021/06/21 04:48:16,68531.6532,277.2485,1.00,20.00,11.00,0.00,0.00,0.00,-1.500141,3.606163,-5.409752968983,2.78247,4.397712,,20.7573,16.43982,15684.75,9942.169,,158.05,95.602435,34.98204,0.0230217,35,0,35.40158,0.1344359,
2021/06/21 05:18:16,70331.6913,1800.0012,1.00,21.00,11.00,0.00,0.00,0.00,0,3.668271,0,2.78247,4.397714,,20.7573,16.43983,15684.75,9942.173,,158.05,95.602478,34.76777,-0.07862926,35,0,35.28538,-0.02395511,
2021/06/21 05:28:31,70946.1715,300.0027,1.00,14.00,12.00,0.00,0.00,0.00,0,3.668584,0,2.78247,4.397714,,20.7573,16.43983,15684.75,9942.173,,158.05,95.602478,34.73743,0.03527284,35,0,35.32496,0.1226103,
2021/06/21 05:28:41,70956.2157,10.0034,1.00,15.00,12.00,0.00,0.00,0.00,-9.031349,3.441751,-31.083654452099,2.78247,4.422778,,20.7573,16.52673,15684.77,9952.194,,158.95,96.147348,34.85002,-0.004372597,35,0,34.98999,-0.09177327,
2021/06/21 05:29:21,70996.2608,40.0035,1.00,16.00,12.00,0.00,0.00,0.00,0,3.650206,0,2.78247,4.422785,,20.7573,16.52675,15684.77,9952.197,,158.95,96.1475,35.40817,0.1689219,35,0,35.39426,0.1339483,
2021/06/21 05:29:31,71006.3041,10.0023,1.00,17.00,12.00,0.00,0.00,0.00,1.789749,3.696651,6.616077430599,2.787433,4.42287,,20.77562,16.52706,15694.76,9952.23,,158.67,96.149348,35.26017,0.09899855,35,0,35.49786,0.1208544,
2021/06/21 05:30:11,71046.347,40.0034,1.00,18.00,12.00,0.00,0.00,0.00,0,3.659482,0,2.787433,4.42287,,20.77562,16.52706,15694.76,9952.23,,158.67,96.149348,35.07441,0.09600163,35,0,35.01853,0.03697515,
2021/06/21 05:34:48,71323.6523,277.2563,1.00,20.00,12.00,0.00,0.00,0.00,-1.500185,3.572254,-5.35904186699,2.787452,4.538266,,20.77568,16.94152,15694.8,10229.15,,162.81,98.657957,34.88187,-0.08731246,35,0,34.90292,-0.1025522,
2021/06/21 06:04:48,73123.6932,1800.0029,1.00,21.00,12.00,0.00,0.00,0.00,0,3.637381,0,2.787452,4.538267,,20.77568,16.94152,15694.8,10229.15,,162.81,98.657978,34.65152,-0.1617694,35.1,0,35.12031,-0.1397848,
2021/06/21 06:14:31,73706.7325,300.0025,1.00,14.00,13.00,0.00,0.00,0.00,0,3.637919,0,2.787452,4.538267,,20.77568,16.94152,15694.8,10229.15,,162.81,98.657978,34.82919,-0.0697732,35,0,34.96917,-0.157119,
2021/06/21 06:14:42,73716.7769,10.0051,1.00,15.00,13.00,0.00,0.00,0.00,-9.031357,3.410698,-30.803231257186,2.787452,4.56334,,20.77568,17.02768,15694.81,10239.18,,163.71,99.203043,34.97948,0.03731608,35,0,35.27322,0.09845614,
2021/06/21 06:15:22,73756.8228,40.0035,1.00,16.00,13.00,0.00,0.00,0.00,0,3.61871,0,2.787452,4.56335,,20.77568,17.02772,15694.81,10239.18,,163.71,99.203261,35.00745,-0.04332304,35,0,34.97955,-0.1023114,
