Date_Time                    ,Test_Time(s),Step_Time(s),Cycle_Index,Step_Index,TC_Counter1,TC_Counter2,TC_Counter3,Current(A),Voltage(V),Power(W),Charge_Capacity(Ah),Discharge_Capacity(Ah),Mean_Voltage(V),Charge_Energy(Wh),Discharge_Energy(Wh),Charge_Time(s),Discharge_Time(s),V_Max_On_Cycle(V),Coulombic_Efficiency(%),mAh/g,Aux_Temperature_1(C),Aux_dT/dt_1(C),Aux_Temperature_2(C),Aux_dT/dt_2(C),Aux_Temperature_3(C),Aux_dT/dt_3(C)
2021/06/09 20:13:50,36373.0476,40.0023,1.00,16.00,0.00,0.00,0.00,0,4.152143,0,2.735935,2.750823,,18.56732,10.0533,14805.73,6545.11,,100.54,59.8005,26.16029,0.03888726,25,0,25.62581,0.1125067,
2021/06/09 20:14:00,36383.0855,10.0022,1.00,17.00,0.00,0.00,0.00,1.181395,4.200006,4.96186608837,2.739715,2.750903,3.24333739052771,18.58319,10.05363,14815.71,6545.142,,100.41,59.802239,25.93277,0.01547217,25,0,25.49078,0.1269966,
2021/06/09 20:14:40,36423.1269,40.0034,1.00,18.00,0.00,0.00,0.00,0,4.16234,0,2.739716,2.750903,,18.5832,10.05363,14815.72,6545.142,,100.41,59.802239,26.11042,-0.01114011,25,0,25.48317,-0.08029282,
2021/06/09 20:19:19,36702.0026,278.8323,1.00,20.00,0.00,0.00,0.00,-1.499916,4.04524,-6.06752019984,2.739725,2.86693,2.92178917607328,18.58324,10.52554,14815.75,6823.624,,104.64,62.324565,25.5989,-0.06162643,25,0,25.19229,0.01187265,
2021/06/09 21:19:19,40302.0435,3600.0021,1.00,21.00,0.00,0.00,0.00,0,4.111975,0,2.739725,2.866931,,18.58324,10.52555,14815.75,6823.628,,104.64,62.324587,25.81331,0.09667516,25,0,25.55668,0.1279557,
2021/06/09 21:28:56,40878.8428,300.0023,1.00,14.00,1.00,0.00,0.00,0,4.112073,0,2.739725,2.866931,,18.58324,10.52555,14815.75,6823.628,,104.64,62.324587,25.65789,0.02903163,25,0,25.37978,-0.04229724,
2021/06/09 21:29:06,40888.8813,10.0029,1.00,15.00,1.00,0.00,0.00,-9.081238,3.817513,-34.667744121094,2.739725,2.892116,,18.58324,10.62229,14815.76,6833.64,,105.56,62.872087,25.59982,0.09067178,25,0,25.32167,0.1375782,
2021/06/09 21:29:46,40928.9225,40.0026,1.00,16.00,1.00,0.00,0.00,0,4.096859,0,2.739725,2.892124,,18.58324,10.62232,14815.76,6833.644,,105.56,62.872261,26.09375,0.1127988,25,0,25.36659,0.08173585,
2021/06/09 21:29:56,40938.9635,10.0023,1.00,17.00,1.00,0.00,0.00,1.799484,4.158153,7.482529793052,2.744712,2.892215,,18.60394,10.62269,14825.75,6833.68,,105.37,62.874239,25.77324,0.1414859,25,0,25.65904,0.15279,
2021/06/09 21:30:36,40979.0033,40.0028,1.00,18.00,1.00,0.00,0.00,0,4.10467,0,2.744713,2.892215,,18.60394,10.62269,14825.75,6833.68,,105.37,62.874239,25.91415,-0.03857076,25,0,25.22491,0.06778419,
2021/06/09 21:35:15,41257.8327,278.7836,1.00,20.00,1.00,0.00,0.00,-1.50013,4.023111,-6.03518950443,2.744731,3.008241,,18.60402,11.09076,14825.79,7112.122,,109.6,65.396543,26.02666,0.1022607,25,0,25.34643,-0.1318765,
2021/06/09 22:35:15,44857.8713,3600.0024,1.00,21.00,1.00,0.00,0.00,0,4.089211,0,2.744731,3.008242,,18.60402,11.09077,14825.79,7112.125,,109.6,65.396565,25.51967,0.04753053,25,0,25.1701,-0.03943264,
2021/06/09 22:45:18,45460.5923,300.0029,1.00,14.00,2.00,0.00,0.00,0,4.0895,0,2.744731,3.008242,,18.60402,11.09077,14825.79,7112.125,,109.6,65.396565,25.74264,-0.0271219,25,0,25.69993,0.06201208,
2021/06/09 22:45:28,45470.6325,10.0031,1.00,15.00,2.00,0.00,0.00,-9.081734,3.808792,-34.590435805328,2.744731,3.033431,,18.60402,11.18734,14825.8,7122.136,,110.52,65.944152,25.61637,-0.1140684,25,0,25.27401,-0.06957531,
2021/06/09 22:46:08,45510.6738,40.0025,1.00,16.00,2.00,0.00,0.00,0,4.076189,0,2.744731,3.033439,,18.60402,11.18737,14825.8,7122.139,,110.52,65.944326,26.04386,0.127632,25,0,25.69467,0.1233387,
2021/06/09 22:46:18,45520.7108,10.0023,1.00,17.00,2.00,0.00,0.00,1.797379,4.134645,7.431524095455,2.749714,3.033528,,18.62458,11.18773,14835.78,7122.174,,110.32,65.946261,26.21465,0.09687901,25,0,25.31537,0.01448512,
2021/06/09 22:46:58,45560.7496,40.0024,1.00,18.00,2.00,0.00,0.00,0,4.085339,0,2.749715,3.033528,,18.62459,11.18773,14835.79,7122.174,,110.32,65.946261,26.08681,-0.009433627,25,0,25.48262,-0.04615664,
2021/06/09 22:51:37,45839.5819,278.7894,1.00,20.00,2.00,0.00,0.00,-1.50008,4.000691,-6.00135655528,2.749733,3.149554,,18.62466,11.65356,14835.82,7400.614,,114.54,68.468565,25.87763,-0.105511,25,0,25.48553,0.09866297,
2021/06/09 23:51:37,49439.6225,3600.0021,1.00,21.00,2.00,0.00,0.00,0,4.073676,0,2.749733,3.149556,,18.62466,11.65357,14835.82,7400.618,,114.54,68.468609,25.58727,-0.06937981,25,0,25.22348,-0.1073104,
2021/06/10 00:01:34,50037.1636,300.0023,1.00,14.00,3.00,0.00,0.00,0,4.073793,0,2.749733,3.149556,,18.62466,11.65357,14835.82,7400.618,,114.54,68.468609,25.49918,0.0220871,25,0,25.19956,-0.08270979,
2021/06/10 00:01:44,50047.2032,10.0025,1.00,15.00,3.00,0.00,0.00,-9.081757,3.794154,-34.457584648578,2.749733,3.174742,,18.62466,11.74987,14835.83,7410.629,,115.46,69.01613,25.57322,-0.03631115,25,0,25.3236,0.02610445,
2021/06/10 00:02:25,50087.2428,40.0036,1.00,16.00,3.00,0.00,0.00,0,4.054349,0,2.749733,3.17475,,18.62466,11.7499,14835.83,7410.632,,115.46,69.016304,26.08378,-0.04390001,25,0,25.43509,-0.1086152,
2021/06/10 00:02:35,50097.2835,10.0030,1.00,17.00,3.00,0.00,0.00,1.797241,4.113586,7.393105416226,2.754714,3.17484,,18.64511,11.75027,14845.82,7410.667,,115.25,69.018261,25.67729,-0.1020128,25,0,25.14228,-0.137791,
2021/06/10 00:03:15,50137.3239,40.0024,1.00,18.00,3.00,0.00,0.00,0,4.067513,0,2.754715,3.17484,,18.64512,11.75027,14845.82,7410.667,,115.25,69.018261,25.87187,-0.05940378,25,0,25.23003,-0.1508641,
2021/06/10 00:07:53,50416.1607,278.7924,1.00,20.00,3.00,0.00,0.00,-1.500124,3.959381,-5.939562463244,2.754733,3.290866,,18.64519,12.21252,14845.86,7689.109,,119.46,71.540565,25.57456,-0.1544189,25,0,25.1251,-0.1211327,
2021/06/10 01:07:53,54016.2021,3600.0028,1.00,21.00,3.00,0.00,0.00,0,4.035441,0,2.754733,3.290868,,18.64519,12.21253,14845.86,7689.113,,119.46,71.540609,25.61902,0.01638651,25,0,25.54777,0.08327127,
2021/06/10 01:17:48,54611.0022,300.0022,1.00,14.00,4.00,0.00,0.00,0,4.035653,0,2.754733,3.290868,,18.64519,12.21253,14845.86,7689.113,,119.46,71.540609,25.4695,-0.07987678,25,0,25.1199,-0.1735514,
2021/06/10 01:17:58,54621.0392,10.0022,1.00,15.00,4.00,0.00,0.00,-9.08149,3.754943,-34.10047730507,2.754733,3.31605,,18.64519,12.30791,14845.87,7699.12,,120.38,72.088043,25.9979,0.04518688,25,0,25.50604,-0.03062129,
2021/06/10 01:18:38,54661.0812,40.0025,1.00,16.00,4.00,0.00,0.00,0,4.008157,0,2.754733,3.316057,,18.64519,12.30794,14845.87,7699.123,,120.38,72.088196,25.82398,0.01430988,25,0,25.11069,-0.06596684,
2021/06/10 01:18:48,54671.1222,10.0029,1.00,17.00,4.00,0.00,0.00,1.796654,4.068945,7.31048631003,2.759717,3.316142,,18.66542,12.30828,14855.86,7699.157,,120.16,72.090043,26.0937,0.07775426,25,0,25.67325,0.1558739,
2021/06/10 01:19:28,54711.1636,40.0027,1.00,18.00,4.00,0.00,0.00,0,4.025169,0,2.759718,3.316142,,18.66542,12.30828,14855.86,7699.157,,120.16,72.090043,26.184,0.06991327,25,0,25.67094,0.03209114,
2021/06/10 01:24:07,54990.0563,278.8482,1.00,20.00,4.00,0.00,0.00,-1.499892,3.904601,-5.856479803092,2.759734,3.432168,,18.66549,12.76462,14855.89,7977.639,,124.37,74.612348,26.11615,0.09480655,25,0,25.54596,0.05255342,
2021/06/10 02:24:07,58590.0961,3600.0027,1.00,21.00,4.00,0.00,0.00,0,3.985468,0,2.759734,3.43217,,18.66549,12.76463,14855.89,7977.643,,124.37,74.612391,25.55823,-0.1134694,25,0,25.50123,-0.07561147,
2021/06/10 02:33:54,59176.7194,300.0030,1.00,14.00,5.00,0.00,0.00,0,3.985674,0,2.759734,3.43217,,18.66549,12.76463,14855.89,7977.643,,124.37,74.612391,25.91021,0.1410991,25,0,25.61085,0.09658098,
2021/06/10 02:34:04,59186.7603,10.0030,1.00,15.00,5.00,0.00,0.00,-9.081757,3.707633,-33.671821951181,2.759734,3.45737,,18.66549,12.85889,14855.9,7987.662,,125.28,75.160217,26.07663,0.06371498,25,0,25.6633,-0.0009047985,
2021/06/10 02:34:44,59226.8006,40.0024,1.00,16.00,5.00,0.00,0.00,0,3.955088,0,2.759734,3.457378,,18.66549,12.85892,14855.9,7987.665,,125.28,75.160391,26.06497,0.1027268,25,0,25.35204,0.05156875,
2021/06/10 02:34:54,59236.8417,10.0031,1.00,17.00,5.00,0.00,0.00,1.797569,4.014619,7.216554661211,2.764719,3.457473,,18.68545,12.8593,14865.89,7987.703,,125.06,75.162457,25.97917,-0.05539954,25,0,25.25184,-0.1513183,
2021/06/10 02:35:34,59276.8806,40.0026,1.00,18.00,5.00,0.00,0.00,0,3.973438,0,2.76472,3.457473,,18.68546,12.8593,14865.89,7987.703,,125.06,75.162457,25.78582,-0.1023364,25,0,25.13672,-0.08459032,
2021/06/10 02:40:13,59555.7348,278.8084,1.00,20.00,5.00,0.00,0.00,-1.500121,3.855309,-5.783429992389,2.764738,3.573499,,18.68553,13.30966,14865.92,8266.143,,129.25,77.684761,26.1456,0.0661391,25,0,25.73233,0.106355,
2021/06/10 03:40:13,63155.7757,3600.0031,1.00,21.00,5.00,0.00,0.00,0,3.941017,0,2.764738,3.573501,,18.68553,13.30967,14865.92,8266.146,,129.25,77.684804,25.49483,-0.0135529,25,0,25.11669,-0.102765,
2021/06/10 03:50:09,63751.5439,300.0022,1.00,14.00,6.00,0.00,0.00,0,3.941324,0,2.764738,3.573501,,18.68553,13.30967,14865.92,8266.146,,129.25,77.684804,25.93145,0.1521379,25,0,25.70341,0.1165277,
2021/06/10 03:50:19,63761.5800,10.0024,1.00,15.00,6.00,0.00,0.00,-9.08197,3.667378,-33.30701697466,2.764738,3.598691,,18.68553,13.40285,14865.93,8276.159,,130.16,78.232413,25.68282,-0.01246691,25,0,25.32623,0.05215108,
2021/06/10 03:50:59,63801.6197,40.0029,1.00,16.00,6.00,0.00,0.00,0,3.909431,0,2.764738,3.5987,,18.68553,13.40288,14865.93,8276.162,,130.16,78.232609,25.90809,-0.1130044,25,0,25.53741,-0.0507164,
2021/06/10 03:51:09,63811.6590,10.0031,1.00,17.00,6.00,0.00,0.00,1.798027,3.967386,7.133467147422,2.769723,3.598785,,18.70526,13.40321,14875.92,8276.196,,129.93,78.234457,26.12527,-0.01165926,25,0,25.4267,-0.09636641,
2021/06/10 03:51:49,63851.7000,40.0031,1.00,18.00,6.00,0.00,0.00,0,3.927446,0,2.769725,3.598785,,18.70527,13.40321,14875.92,8276.196,,129.93,78.234457,25.75127,-0.008992553,25,0,25.27343,0.07790864,
2021/06/10 03:56:28,64130.5448,278.8004,1.00,20.00,6.00,0.00,0.00,-1.500135,3.814781,-5.722686495435,2.769742,3.714811,,18.70533,13.84861,14875.95,8554.637,,134.12,80.756761,26.10876,0.0958544,25,0,25.8024,0.06697834,
2021/06/10 04:56:28,67730.5843,3600.0024,1.00,21.00,6.00,0.00,0.00,0,3.904315,0,2.769742,3.714813,,18.70533,13.84862,14875.95,8554.642,,134.12,80.756804,25.6076,0.04163444,25,0,25.28664,-0.0007152557,
2021/06/10 05:06:24,68326.6470,300.0022,1.00,14.00,7.00,0.00,0.00,0,3.905005,0,2.769742,3.714813,,18.70533,13.84862,14875.95,8554.642,,134.12,80.756804,25.9578,0.1072079,25,0,25.69412,0.1384884,
2021/06/10 05:06:34,68336.6872,10.0030,1.00,15.00,7.00,0.00,0.00,-9.082558,3.63305,-32.9973873419,2.769742,3.739995,,18.70533,13.94089,14875.97,8564.65,,135.03,81.304239,25.91043,0.001235008,25,0,25.38281,-0.1168871,
2021/06/10 05:07:14,68376.7298,40.0033,1.00,16.00,7.00,0.00,0.00,0,3.871594,0,2.769742,3.740003,,18.70533,13.94091,14875.97,8564.653,,135.03,81.304413,26.13762,0.05486071,25,0,25.80989,0.09728491,
2021/06/10 05:07:24,68386.7676,10.0032,1.00,17.00,7.00,0.00,0.00,1.797585,3.927451,7.059927005835,2.774723,3.740089,,18.72485,13.94125,14885.95,8564.688,,134.79,81.306283,26.09318,-0.07024586,25,0,25.74403,-0.003476143,
2021/06/10 05:08:04,68426.8080,40.0024,1.00,18.00,7.00,0.00,0.00,0,3.887808,0,2.774725,3.740089,,18.72486,13.94125,14885.95,8564.688,,134.79,81.306283,26.22797,0.1374447,25,0,25.7007,0.1353675,
2021/06/10 05:12:43,68705.6448,278.7916,1.00,20.00,7.00,0.00,0.00,-1.500112,3.775474,-5.663633853088,2.774743,3.856116,,18.72493,14.38217,14885.99,8843.128,,138.97,83.828609,26.13419,0.1527011,25,0,25.72091,0.1506037,
2021/06/10 06:12:43,72305.6850,3600.0031,1.00,21.00,7.00,0.00,0.00,0,3.855612,0,2.774743,3.856117,,18.72493,14.38218,14885.99,8843.132,,138.97,83.82863,25.6236,0.04776061,25,0,25.60227,0.1035094,
2021/06/10 06:22:29,72891.4029,300.0024,1.00,14.00,8.00,0.00,0.00,0,3.856798,0,2.774743,3.856117,,18.72493,14.38218,14885.99,8843.132,,138.97,83.82863,25.76001,0.1434809,25,0,25.71729,0.1368797,
2021/06/10 06:22:39,72901.4414,10.0024,1.00,15.00,8.00,0.00,0.00,-9.082329,3.590515,-32.610238509435,2.774743,3.881307,,18.72493,14.47335,14886,8853.142,,139.88,84.376239,26.03084,0.02502739,25,0,25.73155,0.08522093,
2021/06/10 06:23:19,72941.4801,40.0024,1.00,16.00,8.00,0.00,0.00,0,3.82582,0,2.774743,3.881315,,18.72493,14.47338,14886,8853.145,,139.88,84.376413,25.83066,-0.05168855,25,0,25.43138,0.01737177,
2021/06/10 06:23:29,72951.5196,10.0022,1.00,17.00,8.00,0.00,0.00,1.797874,3.879492,6.974837800008,2.779726,3.881397,,18.74423,14.4737,14895.99,8853.177,,139.63,84.378196,26.22546,-0.1259559,25,0,25.27559,-0.1082289,
2021/06/10 06:24:09,72991.5575,40.0025,1.00,18.00,8.00,0.00,0.00,0,3.837631,0,2.779727,3.881397,,18.74423,14.4737,14895.99,8853.177,,139.63,84.378196,26.06506,-0.04533589,25,0,25.18659,-0.1122683,
2021/06/10 06:28:48,73270.4279,278.8253,1.00,20.00,8.00,0.00,0.00,-1.499883,3.731396,-5.596657426668,2.779745,3.997423,,18.7443,14.90957,14896.03,9131.659,,143.81,86.9005,25.53207,-0.07520139,25,0,25.34665,0.00721693,
2021/06/10 07:28:48,76870.4688,3600.0022,1.00,21.00,8.00,0.00,0.00,0,3.791876,0,2.779745,3.997425,,18.7443,14.90957,14896.03,9131.663,,143.81,86.900543,25.90397,0.08645236,25,0,25.43601,-0.01605392,
2021/06/10 07:38:48,77470.3706,300.0024,1.00,14.00,9.00,0.00,0.00,0,3.792257,0,2.779745,3.997425,,18.7443,14.90957,14896.03,9131.663,,143.81,86.900543,25.66473,-0.01570165,25,0,25.30813,-0.1093346,
2021/06/10 07:38:58,77480.4068,10.0024,1.00,15.00,9.00,0.00,0.00,-9.082466,3.533513,-32.093011683058,2.779745,4.022627,,18.7443,14.99932,14896.03,9141.678,,144.71,87.448413,26.01086,0.03744423,25,0,25.626,-0.06511569,
2021/06/10 07:39:38,77520.4462,40.0034,1.00,16.00,9.00,0.00,0.00,0,3.772928,0,2.779745,4.022635,,18.7443,14.99935,14896.03,9141.682,,144.71,87.448587,25.66018,-0.06049752,25,0,25.16084,-0.1341254,
2021/06/10 07:39:48,77530.4855,10.0021,1.00,17.00,9.00,0.00,0.00,1.798157,3.825629,6.879081565753,2.784728,4.022733,,18.76333,14.99972,14906.02,9141.72,,144.46,87.450717,25.93163,-0.04187047,25,0,25.28273,-0.1266235,
2021/06/10 07:40:28,77570.5259,40.0034,1.00,18.00,9.00,0.00,0.00,0,3.781785,0,2.78473,4.022733,,18.76334,14.99972,14906.02,9141.72,,144.46,87.450717,25.63081,-0.02128661,25,0,25.21709,0.06338835,
2021/06/10 07:45:07,77849.4018,278.8333,1.00,20.00,9.00,0.00,0.00,-1.49994,3.681884,-5.52260508696,2.784746,4.138759,,18.7634,15.42973,14906.05,9420.201,,148.62,89.973022,25.5153,0.04606843,25,0,25.44403,0.1196563,
2021/06/10 08:45:07,81449.4430,3600.0025,1.00,21.00,9.00,0.00,0.00,0,3.744004,0,2.784746,4.13876,,18.7634,15.42973,14906.05,9420.204,,148.62,89.973043,25.28572,-0.0744772,25,0,25.12163,-0.1146328,
2021/06/10 08:54:56,82038.4294,300.0030,1.00,14.00,10.00,0.00,0.00,0,3.744493,0,2.784746,4.13876,,18.7634,15.42973,14906.05,9420.204,,148.62,89.973043,25.69546,0.1113778,25,0,25.51011,0.15158,
2021/06/10 08:55:06,82048.4689,10.0023,1.00,15.00,10.00,0.00,0.00,-9.082924,3.48292,-31.63509765808,2.784746,4.163952,,18.7634,15.51821,14906.06,9430.22,,149.53,90.520696,25.54456,-0.1113158,25,0,25.00225,-0.09800494,
2021/06/10 08:55:46,82088.5083,40.0024,1.00,16.00,10.00,0.00,0.00,0,3.72418,0,2.784746,4.16396,,18.7634,15.51824,14906.06,9430.223,,149.53,90.52087,25.81866,0.0771904,25,0,25.14819,0.03043592,
2021/06/10 08:55:56,82098.5461,10.0021,1.00,17.00,10.00,0.00,0.00,1.797752,3.777534,6.791069303568,2.789727,4.164044,,18.78218,15.51855,14916.04,9430.256,,149.26,90.522696,25.95178,0.06371498,25,0,25.53834,0.150761,
2021/06/10 08:56:36,82138.5860,40.0036,1.00,18.00,10.00,0.00,0.00,0,3.734426,0,2.789729,4.164044,,18.78219,15.51855,14916.05,9430.256,,149.26,90.522696,25.90873,-0.01543581,25,0,25.27408,-0.08237004,
2021/06/10 09:01:15,82417.4741,278.8463,1.00,20.00,10.00,0.00,0.00,-1.499887,3.63262,-5.44851951394,2.789743,4.280071,,18.78224,15.94281,14916.08,9708.739,,153.42,93.045022,25.4164,-0.03341317,25,0,25.11673,0.03789186,
2021/06/10 10:01:15,86017.5149,3600.0023,1.00,21.00,10.00,0.00,0.00,0,3.699718,0,2.789743,4.280072,,18.78224,15.94282,14916.08,9708.743,,153.42,93.045043,25.47629,0.07135808,25,0,25.14096,7.152557E-06,
2021/06/10 10:10:51,86594.2029,300.0024,1.00,14.00,11.00,0.00,0.00,0,3.700238,0,2.789743,4.280072,,18.78224,15.94282,14916.08,9708.743,,153.42,93.045043,25.57871,0.04021585,25,0,25.25774,-0.05119264,
2021/06/10 10:11:02,86604.2431,10.0023,1.00,15.00,11.00,0.00,0.00,-9.081589,3.438919,-31.230848962291,2.789743,4.305254,,18.78224,16.03017,14916.09,9718.753,,154.32,93.592478,25.59809,-0.03493547,25,0,25.10126,0.03638029,
2021/06/10 10:11:42,86644.2833,40.0024,1.00,16.00,11.00,0.00,0.00,0,3.678264,0,2.789743,4.305262,,18.78224,16.03019,14916.09,9718.756,,154.32,93.592652,25.99162,0.0203073,25,0,25.05669,-0.0644356,
2021/06/10 10:11:52,86654.3244,10.0022,1.00,17.00,11.00,0.00,0.00,1.79789,3.732078,6.70986571542,2.794727,4.305352,,18.80081,16.03053,14926.08,9718.791,,154.05,93.594609,25.58727,-0.0646174,25,0,25.46608,0.1314026,
2021/06/10 10:12:32,86694.3647,40.0025,1.00,18.00,11.00,0.00,0.00,0,3.689861,0,2.794729,4.305352,,18.80081,16.03053,14926.08,9718.791,,154.05,93.594609,25.54674,-0.09733021,25,0,25.24002,0.1048505,
2021/06/10 10:17:10,86973.2079,278.8012,1.00,20.00,11.00,0.00,0.00,-1.500089,3.590228,-5.385661530292,2.794745,4.421378,,18.80087,16.44964,14926.11,9997.236,,158.2,96.116913,25.42348,-0.128628,25,0,25.15951,-0.09749353,
2021/06/10 11:17:11,90573.2461,3600.0020,1.00,21.00,11.00,0.00,0.00,0,3.66389,0,2.794745,4.42138,,18.80087,16.44964,14926.11,9997.239,,158.2,96.116957,25.52474,-0.05001247,25,0,25.51768,0.001245737,
2021/06/10 11:27:10,91172.7794,300.0021,1.00,14.00,12.00,0.00,0.00,0,3.663954,0,2.794745,4.42138,,18.80087,16.44964,14926.11,9997.239,,158.2,96.116957,25.66833,0.1456237,25,0,25.47583,0.1456815,
2021/06/10 11:27:20,91182.8188,10.0029,1.00,15.00,12.00,0.00,0.00,-9.081604,3.404238,-30.915941437752,2.794745,4.44657,,18.80087,16.53614,14926.12,10007.26,,159.1,96.664565,25.44349,-0.01086891,25,0,25.20807,0.06269097,
2021/06/10 11:28:00,91222.8585,40.0025,1.00,16.00,12.00,0.00,0.00,0,3.641901,0,2.794745,4.446578,,18.80087,16.53617,14926.12,10007.26,,159.1,96.664739,25.57985,-0.11204,25,0,25.20178,-0.09206831,
2021/06/10 11:28:10,91232.8980,10.0032,1.00,17.00,12.00,0.00,0.00,1.797699,3.695239,6.642927455061,2.799729,4.446665,,18.81925,16.53649,14936.11,10007.29,,158.82,96.66663,25.74533,0.01016855,25,0,25.07475,-0.09241939,
2021/06/10 11:28:50,91272.9359,40.0025,1.00,18.00,12.00,0.00,0.00,0,3.653965,0,2.79973,4.446665,,18.81926,16.53649,14936.11,10007.29,,158.82,96.66663,25.66689,0.01566708,25,0,25.38165,0.1026458,
2021/06/10 11:33:29,91551.8125,278.8321,1.00,20.00,12.00,0.00,0.00,-1.499889,3.555614,-5.333026326846,2.799747,4.562691,,18.81932,16.95147,14936.14,10285.78,,162.97,99.188935,25.96518,0.06724775,25,0,25.58028,0.07179141,
2021/06/10 12:33:29,95151.8526,3600.0023,1.00,21.00,12.00,0.00,0.00,0,3.635429,0,2.799747,4.562692,,18.81932,16.95148,14936.14,10285.78,,162.97,99.188957,25.69579,0.104388,25,0,25.4391,0.07990479,
2021/06/10 12:43:06,95728.5183,300.0028,1.00,14.00,13.00,0.00,0.00,0,3.635743,0,2.799747,4.562692,,18.81932,16.95148,14936.14,10285.78,,162.97,99.188957,25.31412,-0.09756505,25,0,25.21427,-0.1243311,
2021/06/10 12:43:16,95738.5562,10.0022,1.00,15.00,13.00,0.00,0.00,-9.081886,3.37536,-30.65463472896,2.799747,4.587882,,18.81932,17.03724,14936.15,10295.8,,163.87,99.736565,25.61919,-0.08668482,25,0,25.36247,-0.02209187,
2021/06/10 12:43:56,95778.5950,40.0027,1.00,16.00,13.00,0.00,0.00,0,3.612463,0,2.799747,4.58789,,18.81932,17.03727,14936.15,10295.8,,163.87,99.736739,25.69991,-0.03562689,25,0,25.28625,0.03120601,
2021/06/10 12:44:06,95788.6343,10.0020,1.00,17.00,13.00,0.00,0.00,1.799568,3.665604,6.596503659072,2.804733,4.587983,,18.83756,17.03761,14946.13,10295.84,,163.58,99.738761,25.61854,-0.04102468,25,0,25.0549,-0.1035166,
2021/06/10 12:44:46,95828.6724,40.0019,1.00,18.00,13.00,0.00,0.00,0,3.624296,0,2.804735,4.587983,,18.83757,17.03761,14946.14,10295.84,,163.58,99.738761,26.02572,0.1191193,25,0,25.58382,0.1593852,
2021/06/10 12:49:25,96107.5565,278.8412,1.00,20.00,13.00,0.00,0.00,-1.499881,3.522944,-5.283996769664,2.804752,4.704009,,18.83763,17.44902,14946.17,10574.32,,167.72,102.261065,26.24005,0.1407427,25,0,25.45605,0.08966267,
2021/06/10 13:49:25,99707.5977,3600.0026,1.00,21.00,13.00,0.00,0.00,0,3.598974,0,2.804752,4.70401,,18.83763,17.44902,14946.17,10574.32,,167.72,102.261087,25.4591,0.03447175,25,0,25.4877,0.08574486,
