Date_Time                    ,Test_Time(s),Step_Time(s),Cycle_Index,Step_Index,TC_Counter1,TC_Counter2,TC_Counter3,TC_Counter4,Current(A),Voltage(V),Power(W),Charge_Capacity(Ah),Discharge_Capacity(Ah),Charge_Energy(Wh),Discharge_Energy(Wh),Charge_Time(s),Discharge_Time(s),V_Max_On_Cycle(V),Coulombic_Efficiency(%),mAh/g,Aux_Temperature_1(C),Aux_dT/dt_1(C)
2021/11/24 19:29:32,37224.7734,7042.2232,1,14,0,0,0,0,-0.04740143,3.600079,-0.17064889271297,2.970634,5.056623,11.42239,18.7777,8583.93,14293.32,,170.22,109.926587,25.78283,0.04657686,
